wall_seconds,phase,round,visible_alive,logical_alive,encounters,frame_ms,game_ms,render_ms,gpu_ms,gpu_available
118.002652,0,16,6,0,0,12.701697,2.888300,12.755000,12.693500,1
118.029545,0,16,6,0,0,26.661400,2.976700,26.266701,28.463100,1
118.045433,0,16,6,0,0,16.083702,3.135600,16.102400,16.138300,1
118.056969,0,16,6,0,0,11.590299,3.059900,11.527700,13.253600,1
118.071317,0,16,6,0,0,14.235802,2.893200,14.119700,12.850200,1
118.083763,0,16,6,0,0,12.505301,3.768600,12.514600,12.943300,1
118.096532,0,16,6,0,0,12.762800,3.056800,12.692900,12.865600,1
118.109794,0,16,6,0,0,13.307899,2.697400,13.313300,13.644800,1
118.124504,0,16,6,0,0,14.708001,2.798000,14.631600,14.021600,1
118.140288,0,16,6,0,0,15.707198,2.889900,15.635400,12.453900,1
118.152602,0,16,6,0,0,12.358699,3.223800,12.309500,13.667300,1
118.163809,0,16,6,0,0,11.200901,3.429100,11.168400,12.774400,1
118.175241,0,16,6,0,0,11.422601,3.121300,11.385700,12.410900,1
118.190553,0,16,6,0,0,15.387699,3.601800,15.343900,13.610000,1
118.205293,0,16,6,0,0,14.673401,3.194800,14.641300,12.793800,1
118.216448,0,16,6,0,0,11.140100,3.412100,11.101200,12.942400,1
118.229837,0,16,6,0,0,13.485700,4.434900,13.409300,13.239300,1
118.242276,0,16,6,0,0,12.358599,3.908300,12.348600,12.982200,1
118.256116,0,16,6,0,0,13.859801,3.556300,13.755200,12.678200,1
118.269506,0,16,6,0,0,13.380699,3.059900,13.351900,13.263900,1
118.279948,0,16,6,0,0,10.374699,3.974100,10.313800,12.854200,1
118.293845,0,16,6,0,0,13.927802,7.082700,13.437800,13.072400,1
118.309756,0,16,6,0,0,15.893798,3.283200,15.834200,16.242701,1
118.323479,0,16,6,0,0,13.699502,3.495400,13.646800,12.930000,1
118.335764,0,16,6,0,0,12.437098,3.587400,12.386300,12.271700,1
118.349642,0,16,6,0,0,13.341300,4.265600,13.369300,12.430300,1
118.364913,0,16,6,0,0,15.773803,3.423900,15.646200,15.330300,1
118.397503,0,16,6,0,0,32.298298,3.286000,32.237999,35.028999,1
118.431279,0,16,6,0,0,33.989101,3.374500,33.935200,32.706600,1
118.462622,0,16,6,0,0,31.241800,3.038500,31.188400,30.671801,1
118.496417,1,17,6,24,2,29.503700,5.349500,32.085201,31.517599,1
118.557503,1,17,12,24,2,65.473900,64.870399,32.085201,30.451799,1
118.566373,1,17,12,24,2,8.781299,4.405600,12.385800,30.451799,1
118.577894,1,17,12,24,2,11.517503,4.556700,11.201300,17.391600,1
118.587917,1,17,12,24,2,10.016300,4.299500,9.380700,12.734400,1
118.615929,1,17,12,24,2,27.871799,4.461300,27.818701,29.746201,1
118.632610,1,17,12,24,2,16.711399,3.961300,16.524000,16.944099,1
118.646393,1,17,12,24,2,13.953902,3.374300,13.918200,15.200300,1
118.660052,1,17,12,24,2,13.670198,3.427700,13.157400,13.301800,1
118.671432,1,17,12,24,2,11.390000,3.903700,11.765800,12.282900,1
118.684558,1,17,12,24,2,12.893900,4.197900,12.802600,12.545000,1
118.697713,1,17,12,24,2,13.416402,3.815100,13.402600,15.719400,1
118.711516,1,17,12,24,2,13.812200,4.081400,13.844000,13.373500,1
118.724461,1,17,12,24,2,12.933198,3.351400,12.897800,13.810600,1
