fight,side,unit_id,instance,focus,alive,health,max_health,alive_ms,moving_ms,stunned_ms,shield_present_ms,positive_rate_modifier_ms,negative_rate_modifier_ms,basic_actions,active_actions,damage_basic_hp100,damage_skill_hp100,healing_hp100,shield_granted_hp100,shield_absorbed_hp100,overkill_hp100,applied_stun_packet_ms,dash_events,rate_modifier_events,received_healing_hp100,received_damage_hp100
168,0,wc_u_dwarf_ranger,352321540,0,1,60166,76000,21400,0,1000,0,0,0,13,3,80897,36708,0,0,0,2102,0,0,0,0,15834
168,0,wc_u_halfling_ranger,352321541,0,1,59000,59000,21400,0,0,0,0,0,17,3,77329,0,0,0,0,0,0,0,3,0,0
168,0,wc_u_dragonkin_ranger,352321542,0,1,72000,72000,21400,1000,0,0,0,0,14,3,85266,43003,0,0,0,4896,0,0,0,0,0
168,1,wc_u_human_guardian,353370113,0,0,0,105000,13700,0,0,3500,0,0,9,2,27592,0,0,40000,20000,2320,0,0,0,0,105000
168,1,wc_u_dwarf_guardian,353370114,0,0,0,110000,21400,3450,0,0,0,700,11,2,35040,0,0,0,0,0,2000,0,0,0,110000
168,1,wc_u_elf_rogue,353370115,0,0,0,79000,3350,0,0,0,0,0,4,1,25996,0,0,0,0,0,0,1,0,0,79000
168,1,wc_u_orc_rogue,353370116,0,0,0,82000,5750,1600,0,0,0,0,5,0,15462,0,0,0,0,0,0,0,0,0,82000
168,1,wc_u_halfling_rogue,353370117,0,0,0,66000,15550,4000,0,0,0,6000,13,2,63813,0,0,0,0,0,2000,0,0,0,66000
168,1,wc_u_dragonkin_rogue,353370118,1,0,0,73000,8650,0,0,0,0,0,11,1,48385,10000,0,0,0,0,0,0,0,0,73000
169,0,wc_u_human_guardian,354418689,0,0,0,189000,7900,0,0,900,0,0,5,1,26584,0,0,36000,36000,0,0,0,0,0,189000
169,0,wc_u_dwarf_guardian,354418690,0,0,0,198000,21200,4600,0,0,0,150,9,2,53079,0,0,0,0,0,2000,0,0,0,198000
169,0,wc_u_elf_rogue,354418691,0,0,0,142200,13600,0,0,0,0,4500,16,2,190143,0,0,0,0,490,0,2,0,0,142200
169,0,wc_u_orc_rogue,354418692,0,0,0,147600,19050,4000,0,0,0,0,18,1,152441,0,0,0,0,6372,0,1,0,0,147600
169,0,wc_u_halfling_rogue,354418693,0,0,0,118800,3050,900,0,0,0,0,3,0,26541,0,0,0,0,0,0,0,0,0,118800
169,0,wc_u_dragonkin_rogue,354418694,1,0,0,131400,13050,2900,0,0,0,0,12,1,88424,18000,0,0,0,8583,0,0,0,0,131400
169,1,wc_u_dragonkin_guardian,355467265,0,0,0,212400,8350,0,1000,1100,0,0,5,1,27244,0,0,43200,43200,1556,0,0,0,0,212400
169,1,wc_u_elf_rogue,355467266,0,0,0,142200,15050,0,0,0,0,0,16,2,177569,0,0,0,0,4544,0,2,0,0,142200
169,1,wc_u_elf_ranger,355467267,0,0,0,120600,9500,0,0,0,0,0,8,0,68369,0,0,0,0,0,0,0,0,0,120600
169,1,wc_u_dwarf_ranger,355467268,0,1,136800,136800,21200,0,0,0,0,0,16,3,187397,54004,0,0,0,30604,0,0,0,0,0
169,1,wc_u_halfling_ranger,355467269,0,1,61867,106200,21200,0,1000,0,0,0,18,3,154983,0,0,0,0,5760,0,0,3,0,44333
169,1,wc_u_dragonkin_ranger,355467270,0,1,93921,129600,21200,0,0,0,0,0,16,3,188415,69019,0,0,0,0,0,0,0,0,35679
170,0,wc_u_dragonkin_guardian,356515841,0,0,0,212400,8750,0,1000,1100,0,0,5,1,32306,0,0,43200,43200,0,0,0,0,0,212400
170,0,wc_u_elf_rogue,356515842,0,0,0,142200,12300,0,1000,0,0,0,11,2,122979,0,0,0,0,0,0,2,0,0,142200
170,0,wc_u_elf_ranger,356515843,0,0,0,120600,10650,0,0,0,0,0,10,1,95406,0,0,0,0,3111,0,1,0,0,120600
170,0,wc_u_dwarf_ranger,356515844,0,0,0,136800,20650,0,1000,0,0,0,14,3,161092,46611,0,0,0,21811,0,0,0,0,136800
170,0,wc_u_halfling_ranger,356515845,0,1,32200,106200,25050,800,1000,0,0,0,21,3,177242,0,0,0,0,7491,0,0,3,0,74000
170,0,wc_u_dragonkin_ranger,356515846,0,1,129600,129600,25050,1000,0,0,0,0,19,3,222345,69019,0,0,0,1504,0,0,0,0,0
170,1,wc_u_human_guardian,357564417,0,0,0,189000,4900,0,0,900,0,0,3,1,13292,0,0,36000,36000,0,0,0,0,0,189000
170,1,wc_u_dwarf_guardian,357564418,0,0,0,198000,19350,3450,0,0,0,0,10,2,58409,0,0,0,0,1383,3000,0,0,0,198000
170,1,wc_u_elf_rogue,357564419,0,0,0,142200,9950,800,0,0,0,0,11,1,131557,0,0,0,0,0,0,1,0,0,142200
170,1,wc_u_orc_rogue,357564420,0,0,0,147600,25050,1600,0,0,0,3000,28,2,255949,0,0,0,0,5258,0,2,0,0,147600
170,1,wc_u_halfling_rogue,357564421,0,0,0,118800,7400,2400,0,0,0,3000,6,1,53082,0,0,0,0,0,1000,0,0,0,118800
170,1,wc_u_dragonkin_rogue,357564422,1,0,0,131400,16350,2400,0,0,0,3000,17,2,137711,36000,0,0,0,9653,0,0,0,0,131400
171,0,wc_u_human_guardian,358612993,0,0,0,189000,11800,0,0,3000,0,0,8,1,39876,0,0,36000,17155,0,0,0,0,0,189000
171,0,wc_u_dwarf_guardian,358612994,0,0,0,198000,18700,0,0,0,0,0,11,2,54613,0,0,0,0,2905,2000,0,0,0,198000
171,0,wc_u_elf_rogue,358612995,0,0,0,142200,7400,0,0,0,0,0,10,1,119448,0,0,0,0,0,0,1,0,0,142200
171,0,wc_u_orc_rogue,358612996,0,0,0,147600,14700,1600,0,0,0,2600,16,1,132707,0,0,0,0,0,0,1,0,0,147600
171,0,wc_u_halfling_rogue,358612997,0,0,0,118800,4750,2400,0,0,0,1250,3,1,26541,0,0,0,0,0,1000,0,0,0,118800
171,0,wc_u_dragonkin_rogue,358612998,1,0,0,131400,3050,0,0,0,0,0,4,0,36000,0,0,0,0,0,0,0,0,0,131400
171,1,wc_u_dragonkin_guardian,359661569,0,0,0,212400,11850,0,1000,2150,0,0,7,1,38066,0,0,43200,43200,0,0,0,0,0,212400
171,1,wc_u_elf_rogue,359661570,0,1,42287,142200,18700,0,2000,0,0,0,18,2,192980,0,0,0,0,0,0,2,0,0,99913
171,1,wc_u_elf_ranger,359661571,0,1,23728,120600,18700,0,0,0,0,0,16,0,173251,0,0,0,0,0,0,0,0,0,96872
171,1,wc_u_dwarf_ranger,359661572,0,1,136800,136800,18700,0,0,0,0,0,12,3,131905,62305,0,0,0,21422,0,0,0,0,0
171,1,wc_u_halfling_ranger,359661573,0,1,106200,106200,18700,0,0,0,0,0,17,2,140866,0,0,0,0,8790,0,0,2,0,0
171,1,wc_u_dragonkin_ranger,359661574,0,1,129600,129600,18700,0,0,0,0,0,15,1,161913,25714,0,0,0,1945,0,0,0,0,0
172,0,wc_u_dragonkin_guardian,360710145,0,0,0,212400,9900,0,1000,1100,0,0,6,1,39261,0,0,43200,43200,0,0,0,0,0,212400
172,0,wc_u_elf_rogue,360710146,0,1,6595,142200,19650,1600,1000,0,0,0,18,2,173452,0,0,0,0,19775,0,2,0,0,135605
172,0,wc_u_elf_ranger,360710147,0,1,96382,120600,19650,900,0,0,0,0,15,0,162638,0,0,0,0,0,0,0,0,0,24218
172,0,wc_u_dwarf_ranger,360710148,0,1,136800,136800,19650,0,0,0,0,0,12,3,134769,66074,0,0,0,10911,0,0,0,0,0
172,0,wc_u_halfling_ranger,360710149,0,1,106200,106200,19650,0,0,0,0,0,15,2,132572,0,0,0,0,0,0,0,2,0,0
172,0,wc_u_dragonkin_ranger,360710150,0,1,91030,129600,19650,1000,0,0,0,0,13,3,150757,67477,0,0,0,8248,0,0,0,0,38570
172,1,wc_u_human_guardian,361758721,0,0,0,189000,19650,2000,0,6000,0,0,12,2,78446,0,0,72000,0,0,0,0,0,0,189000
172,1,wc_u_dwarf_guardian,361758722,0,0,0,198000,12650,2300,0,0,0,0,6,1,30460,0,0,0,0,0,1000,0,0,0,198000
172,1,wc_u_elf_rogue,361758723,0,0,0,142200,3350,0,0,0,0,0,4,1,46794,0,0,0,0,0,0,1,0,0,142200
172,1,wc_u_orc_rogue,361758724,0,0,0,147600,14450,1600,0,0,0,2350,16,0,133072,0,0,0,0,1521,0,0,0,0,147600
172,1,wc_u_halfling_rogue,361758725,0,0,0,118800,8150,2400,0,0,0,3000,7,1,61929,0,0,0,0,0,1000,0,0,0,118800
172,1,wc_u_dragonkin_rogue,361758726,1,0,0,131400,4900,0,0,0,0,0,6,1,42092,18000,0,0,0,0,0,0,0,0,131400
173,0,wc_u_human_guardian,362807297,0,0,0,189000,8350,0,0,1500,0,0,6,1,26584,0,0,36000,36000,0,0,0,0,0,189000
173,0,wc_u_dwarf_guardian,362807298,0,0,0,198000,24450,3450,0,0,0,0,13,3,74165,0,0,0,0,2099,3000,0,0,0,198000
173,0,wc_u_elf_rogue,362807299,0,0,0,142200,26300,0,0,0,0,3000,33,3,376576,0,0,0,0,8913,0,3,0,0,142200
173,0,wc_u_orc_rogue,362807300,0,0,0,147600,4100,1600,0,0,0,0,3,0,27831,0,0,0,0,0,0,0,0,0,147600
173,0,wc_u_halfling_rogue,362807301,0,0,0,118800,14700,3950,0,0,0,5600,13,2,115011,0,0,0,0,0,2000,0,0,0,118800
173,0,wc_u_dragonkin_rogue,362807302,1,0,0,131400,13700,2050,0,0,0,0,14,2,102184,19249,0,0,0,16751,0,0,0,0,131400
173,1,wc_u_dragonkin_guardian,363855873,0,0,0,212400,11350,0,1000,1850,0,0,7,1,43826,0,0,43200,43200,0,0,0,0,0,212400
173,1,wc_u_elf_rogue,363855874,0,0,0,142200,13700,0,1950,0,0,0,12,2,136666,0,0,0,0,0,0,2,0,0,142200
173,1,wc_u_elf_ranger,363855875,0,0,0,120600,8900,0,0,0,0,0,8,0,86276,0,0,0,0,0,0,0,0,0,120600
173,1,wc_u_dwarf_ranger,363855876,0,0,0,136800,25950,0,1000,0,0,0,18,4,210655,92702,0,0,0,3745,0,0,0,0,136800
173,1,wc_u_halfling_ranger,363855877,0,1,106200,106200,26300,0,0,0,0,0,25,3,200175,0,0,0,0,16376,0,0,3,0,0
173,1,wc_u_dragonkin_ranger,363855878,0,0,0,129600,18250,0,0,0,0,0,13,2,130986,25714,0,0,0,8448,0,0,0,0,129600
174,0,wc_u_dragonkin_guardian,364904449,0,0,0,212400,11350,0,1000,1750,0,0,7,1,39948,0,0,43200,43200,0,0,0,0,0,212400
174,0,wc_u_elf_rogue,364904450,0,0,0,142200,14200,0,2000,0,0,0,13,2,147954,0,0,0,0,0,0,2,0,0,142200
174,0,wc_u_elf_ranger,364904451,0,0,0,120600,8900,0,0,0,0,0,8,0,86276,0,0,0,0,0,0,0,0,0,120600
174,0,wc_u_dwarf_ranger,364904452,0,0,0,136800,23500,0,0,0,0,0,16,3,193212,73672,0,0,0,4597,0,0,0,0,136800
174,0,wc_u_halfling_ranger,364904453,0,1,6200,106200,29900,0,0,0,0,0,27,4,220514,0,0,0,0,24217,0,0,4,0,100000
174,0,wc_u_dragonkin_ranger,364904454,0,0,0,129600,18250,0,0,0,0,0,14,2,139242,26182,0,0,0,12531,0,0,0,0,129600
174,1,wc_u_human_guardian,365953025,0,0,0,189000,8350,0,0,1500,0,0,6,1,30045,0,0,36000,36000,0,0,0,0,0,189000
174,1,wc_u_dwarf_guardian,365953026,0,0,0,198000,15000,2700,0,0,0,0,7,1,36552,0,0,0,0,0,1000,0,0,0,198000
174,1,wc_u_elf_rogue,365953027,0,0,0,142200,18700,0,0,0,0,0,24,2,283876,0,0,0,0,1713,0,2,0,0,142200
174,1,wc_u_orc_rogue,365953028,0,0,0,147600,4100,1600,0,0,0,0,3,0,18554,0,0,0,0,0,0,0,0,0,147600
174,1,wc_u_halfling_rogue,365953029,0,0,0,118800,17450,3200,0,0,0,6000,18,2,158292,0,0,0,0,4234,2000,0,0,0,118800
174,1,wc_u_dragonkin_rogue,365953030,1,0,0,131400,29900,4800,0,0,0,3600,30,4,259032,55249,0,0,0,26051,0,0,0,0,131400
175,0,wc_u_human_guardian,367001601,0,0,0,189000,8350,0,0,1500,0,0,6,1,26584,0,0,36000,36000,0,0,0,0,0,189000
175,0,wc_u_dwarf_guardian,367001602,0,0,0,198000,19700,5750,0,0,0,0,8,2,43264,0,0,0,0,0,2000,0,0,0,198000
175,0,wc_u_elf_rogue,367001603,0,0,0,142200,9950,0,0,0,0,0,13,1,154276,0,0,0,0,490,0,1,0,0,142200
175,0,wc_u_orc_rogue,367001604,0,0,0,147600,4100,1600,0,0,0,0,3,0,27831,0,0,0,0,0,0,0,0,0,147600
175,0,wc_u_halfling_rogue,367001605,0,0,0,118800,12600,2550,0,0,0,3500,12,1,106164,0,0,0,0,0,1000,0,0,0,118800
175,0,wc_u_dragonkin_rogue,367001606,1,0,0,131400,24550,2400,0,0,0,3000,27,3,216632,37249,0,0,0,29218,0,0,0,0,131400
175,1,wc_u_dragonkin_guardian,368050177,0,0,0,212400,11350,0,1000,1850,0,0,7,1,44228,0,0,43200,43200,0,0,0,0,0,212400
175,1,wc_u_elf_rogue,368050178,0,0,0,142200,11900,0,1000,0,0,0,12,2,133367,0,0,0,0,0,0,2,0,0,142200
175,1,wc_u_elf_ranger,368050179,0,0,0,120600,8900,0,0,0,0,0,8,0,86276,0,0,0,0,0,0,0,0,0,120600
175,1,wc_u_dwarf_ranger,368050180,0,0,0,136800,24450,0,1000,0,0,0,16,4,194590,72283,0,0,0,26609,0,0,0,0,136800
175,1,wc_u_halfling_ranger,368050181,0,1,106200,106200,24550,0,0,0,0,0,21,3,165555,0,0,0,0,16515,0,0,3,0,0
175,1,wc_u_dragonkin_ranger,368050182,0,1,129600,129600,24550,1000,0,0,0,0,18,3,178805,51896,0,0,0,16435,0,0,0,0,0
176,0,wc_u_dragonkin_guardian,369098753,0,0,0,212400,11050,0,1000,1100,0,0,7,1,49085,0,0,43200,43200,0,0,0,0,0,212400
176,0,wc_u_elf_rogue,369098754,0,0,0,142200,13100,0,1350,0,0,0,13,2,128568,0,0,0,0,8405,0,2,0,0,142200
176,0,wc_u_elf_ranger,369098755,0,1,96382,120600,20300,0,0,0,0,0,18,0,167577,0,0,0,0,13152,0,0,0,0,24218
176,0,wc_u_dwarf_ranger,369098756,0,1,123600,136800,20300,0,1000,0,0,0,12,3,135157,66074,0,0,0,37,0,0,0,0,13200
176,0,wc_u_halfling_ranger,369098757,0,1,106200,106200,20300,0,0,0,0,0,17,2,139186,0,0,0,0,0,0,0,2,0,0
176,0,wc_u_dragonkin_ranger,369098758,0,1,129600,129600,20300,1000,0,0,0,0,15,3,163946,77407,0,0,0,10052,0,0,0,0,0
176,1,wc_u_human_guardian,370147329,0,0,0,189000,13700,0,0,3500,0,0,9,2,49673,0,0,72000,36000,4171,0,0,0,0,189000
176,1,wc_u_dwarf_guardian,370147330,0,0,0,198000,20300,3450,0,0,0,0,10,2,56464,0,0,0,0,0,2000,0,0,0,198000
176,1,wc_u_elf_rogue,370147331,0,0,0,142200,3350,0,0,0,0,0,4,1,46794,0,0,0,0,0,0,1,0,0,142200
176,1,wc_u_orc_rogue,370147332,0,0,0,147600,5750,1600,0,0,0,0,5,0,27831,0,0,0,0,0,0,0,0,0,147600
176,1,wc_u_halfling_rogue,370147333,0,0,0,118800,14800,4000,0,0,0,5700,12,2,106164,0,0,0,0,0,2000,0,0,0,118800
176,1,wc_u_dragonkin_rogue,370147334,1,0,0,131400,8650,0,0,0,0,0,11,1,87092,18000,0,0,0,0,0,0,0,0,131400
177,0,wc_u_human_guardian,371195905,0,1,5789,105000,21450,0,2250,6050,0,0,12,3,35132,0,0,60000,30374,0,0,0,0,0,99211
177,0,wc_u_dwarf_guardian,371195906,0,1,110000,110000,21450,0,1000,0,0,0,13,2,30778,0,0,0,0,1426,5000,0,0,0,0
177,0,wc_u_elf_rogue,371195907,0,1,66458,79000,21450,0,1000,0,0,3000,25,3,146802,0,0,0,0,4970,0,3,0,0,12542
177,0,wc_u_orc_rogue,371195908,0,1,24085,82000,21450,800,0,0,0,0,26,1,143808,0,0,0,0,3819,0,1,0,0,57915
177,0,wc_u_halfling_rogue,371195909,0,0,0,66000,5100,0,700,0,0,1600,6,1,24000,0,0,0,0,0,1000,0,0,0,66000
177,0,wc_u_dragonkin_rogue,371195910,1,1,47785,73000,21450,4000,1900,0,0,0,20,2,94480,20000,0,0,0,998,0,0,0,0,25215
177,1,wc_u_dwarf_guardian,372244481,0,0,0,110000,9450,0,1000,0,0,0,6,1,14665,0,0,0,0,0,4000,0,0,0,110000
177,1,wc_u_orc_guardian,372244482,0,0,0,112000,21450,0,3000,3000,0,0,13,1,39054,0,0,14000,9378,0,0,0,0,0,112000
177,1,wc_u_halfling_rogue,372244483,0,0,0,66000,5550,0,1000,0,0,0,5,1,25215,0,0,0,0,0,1000,0,0,0,66000
177,1,wc_u_elf_rogue,372244484,0,0,0,79000,12100,0,1000,0,0,0,13,2,83671,0,0,0,0,0,0,2,0,0,79000
177,1,wc_u_elf_mage,372244485,0,0,0,69000,17450,0,0,0,0,0,13,2,42188,10574,0,0,0,0,2500,0,0,0,69000
177,1,wc_u_halfling_ranger,372244486,0,0,0,59000,17600,0,0,0,0,0,17,2,45516,0,0,0,0,3644,0,0,2,0,59000
178,0,wc_u_dwarf_guardian,373293057,0,0,0,110000,15550,0,2000,3150,0,0,9,2,22239,0,0,0,0,0,8000,0,0,0,110000
178,0,wc_u_orc_guardian,373293058,0,0,0,112000,21350,0,2700,5450,0,0,12,2,30721,0,0,56000,42000,2333,0,0,0,0,112000
178,0,wc_u_halfling_rogue,373293059,0,0,0,66000,5550,0,1000,0,0,0,5,1,25215,0,0,0,0,0,1000,0,0,0,66000
178,0,wc_u_elf_rogue,373293060,0,0,0,79000,9100,0,2000,0,0,0,8,1,51824,0,0,0,0,0,0,1,0,0,79000
178,0,wc_u_elf_mage,373293061,0,0,0,69000,13950,0,0,0,0,0,11,1,33392,0,0,0,0,0,1250,0,0,0,69000
178,0,wc_u_halfling_ranger,373293062,0,0,0,59000,17150,0,0,0,0,0,16,2,43278,0,0,0,0,0,0,0,2,0,59000
178,1,wc_u_human_guardian,374341633,0,0,0,105000,14750,0,3100,4050,0,0,8,2,24776,0,0,40000,40000,0,0,0,0,0,105000
178,1,wc_u_dwarf_guardian,374341634,0,1,110000,110000,21350,0,2000,0,0,0,12,2,30525,0,0,0,0,0,6000,0,0,0,0
178,1,wc_u_elf_rogue,374341635,0,1,79000,79000,21350,800,1000,0,0,0,25,3,157192,0,0,0,0,4970,0,3,0,0,0
178,1,wc_u_orc_rogue,374341636,0,1,43390,82000,21350,800,1000,0,0,0,24,1,122252,0,0,0,0,5403,0,1,0,0,38610
178,1,wc_u_halfling_rogue,374341637,0,1,31982,66000,21350,4800,0,0,0,6000,21,3,76091,0,0,0,0,2144,3000,0,0,0,34018
178,1,wc_u_dragonkin_rogue,374341638,1,1,43959,73000,21350,1600,2900,0,0,0,22,1,84164,0,0,0,0,0,0,0,0,0,29041
179,0,wc_u_human_guardian,375390209,0,0,0,105000,34900,2000,4250,11900,0,0,19,4,55553,0,0,80000,38149,786,0,0,0,0,105000
179,0,wc_u_dwarf_guardian,375390210,0,1,110000,110000,36900,4050,3000,0,0,0,17,3,45643,0,0,0,0,682,6000,0,0,0,0
179,0,wc_u_elf_rogue,375390211,0,0,0,79000,16300,0,3200,0,0,3000,17,2,112616,0,0,0,0,2216,0,2,0,0,79000
179,0,wc_u_orc_rogue,375390212,0,1,15563,82000,36900,0,2000,0,0,6000,43,2,195972,0,0,0,0,9270,0,2,0,0,66437
179,0,wc_u_halfling_rogue,375390213,0,0,0,66000,10100,0,0,0,0,3000,13,1,52000,0,0,0,0,0,1000,0,0,0,66000
179,0,wc_u_dragonkin_rogue,375390214,1,0,0,73000,6100,0,3000,0,0,0,4,1,23216,10000,0,0,0,0,0,0,0,0,73000
179,1,wc_u_dwarf_guardian,376438785,0,0,0,110000,30800,0,3000,2950,0,0,17,3,54383,0,0,0,0,0,11000,0,0,0,110000
179,1,wc_u_orc_guardian,376438786,0,0,0,112000,20150,0,3000,3000,0,0,12,1,43468,0,0,28000,26688,1896,0,0,0,0,112000
179,1,wc_u_halfling_rogue,376438787,0,0,0,66000,2900,0,0,0,0,0,3,1,15129,0,0,0,0,0,1000,0,0,0,66000
179,1,wc_u_elf_rogue,376438788,0,0,0,79000,10700,0,1000,0,0,0,11,2,71129,0,0,0,0,0,0,2,0,0,79000
179,1,wc_u_elf_mage,376438789,0,0,0,69000,33650,0,0,0,0,0,24,3,83568,15574,0,0,0,0,3750,0,0,0,69000
179,1,wc_u_halfling_ranger,376438790,0,0,0,59000,36850,0,0,0,0,0,34,4,106186,0,0,0,0,3186,0,0,4,0,59000
180,0,wc_u_dwarf_guardian,377487361,0,0,0,110000,17150,0,2000,1300,0,0,10,2,35299,0,0,0,0,0,8000,0,0,0,110000
180,0,wc_u_orc_guardian,377487362,0,0,0,112000,27900,4600,4200,6600,0,0,13,3,52234,0,0,56000,42000,0,0,0,0,0,112000
180,0,wc_u_halfling_rogue,377487363,0,0,0,66000,2900,0,0,0,0,0,3,1,15129,0,0,0,0,0,1000,0,0,0,66000
180,0,wc_u_elf_rogue,377487364,0,0,0,79000,7700,0,2000,0,0,0,7,1,44717,0,0,0,0,0,0,1,0,0,79000
180,0,wc_u_elf_mage,377487365,0,0,0,69000,13950,0,0,0,0,0,11,1,41922,5357,0,0,0,4080,1250,0,0,0,69000
180,0,wc_u_halfling_ranger,377487366,0,0,0,59000,25950,0,0,0,0,0,23,3,85039,0,0,0,0,0,0,0,3,0,59000
180,1,wc_u_human_guardian,378535937,0,1,105000,105000,27900,0,2000,9000,0,0,18,3,52766,0,0,60000,0,0,0,0,0,0,0
180,1,wc_u_dwarf_guardian,378535938,0,1,66712,110000,27900,0,2000,0,0,0,16,3,42901,0,0,0,0,0,6000,0,0,0,43288
180,1,wc_u_elf_rogue,378535939,0,0,0,79000,8700,0,2100,0,0,0,8,1,50948,0,0,0,0,2216,0,1,0,0,79000
180,1,wc_u_orc_rogue,378535940,0,1,49825,82000,27900,800,1000,0,0,3000,32,3,176495,0,0,0,0,8882,0,3,0,0,32175
180,1,wc_u_halfling_rogue,378535941,0,1,13766,66000,27900,4000,0,0,0,3000,31,4,106734,0,0,0,0,2015,4000,0,0,0,52234
180,1,wc_u_dragonkin_rogue,378535942,1,0,0,73000,13700,0,2900,0,0,1600,14,1,65156,0,0,0,0,0,0,0,0,0,73000
181,0,wc_u_human_guardian,379584513,0,0,0,105000,18150,0,2250,5600,0,0,11,2,31822,0,0,40000,33374,0,0,0,0,0,105000
181,0,wc_u_dwarf_guardian,379584514,0,1,92544,110000,31500,3450,1000,0,0,0,16,4,35238,0,0,0,0,0,7000,0,0,0,17456
181,0,wc_u_elf_rogue,379584515,0,1,72729,79000,31500,2400,1000,0,0,0,36,4,214987,0,0,0,0,13982,0,4,0,0,6271
181,0,wc_u_orc_rogue,379584516,0,0,0,82000,5100,0,1700,0,0,0,4,0,23928,0,0,0,0,0,0,0,0,0,82000
181,0,wc_u_halfling_rogue,379584517,0,0,0,66000,26400,8000,600,0,0,6000,22,3,94065,0,0,0,0,0,3000,0,0,0,66000
181,0,wc_u_dragonkin_rogue,379584518,1,0,0,73000,20650,1600,1000,0,0,3000,21,3,71356,23604,0,0,0,6396,0,0,0,0,73000
181,1,wc_u_dwarf_guardian,380633089,0,0,0,110000,11550,0,1000,2050,0,0,7,1,17598,0,0,0,0,0,4000,0,0,0,110000
181,1,wc_u_orc_guardian,380633090,0,0,0,112000,27400,0,5000,7250,0,0,15,3,39323,0,0,56000,42000,3644,0,0,0,0,112000
181,1,wc_u_halfling_rogue,380633091,0,0,0,66000,7800,0,1000,0,0,0,8,1,40344,0,0,0,0,0,1000,0,0,0,66000
181,1,wc_u_elf_rogue,380633092,0,0,0,79000,11900,0,2000,0,0,0,11,2,70965,0,0,0,0,0,0,2,0,0,79000
181,1,wc_u_elf_mage,380633093,0,0,0,69000,31500,0,0,0,0,0,24,3,86782,16029,0,0,0,2492,3750,0,0,0,69000
181,1,wc_u_halfling_ranger,380633094,0,0,0,59000,25900,0,0,0,0,0,24,3,78686,0,0,0,0,301,0,0,3,0,59000
182,0,wc_u_dwarf_guardian,381681665,0,0,0,110000,11550,0,1000,2050,0,0,7,1,17598,0,0,0,0,0,4000,0,0,0,110000
182,0,wc_u_orc_guardian,381681666,0,0,0,112000,26650,0,5000,7250,0,0,15,3,38612,0,0,56000,37378,0,0,0,0,0,112000
182,0,wc_u_halfling_rogue,381681667,0,0,0,66000,7800,0,1000,0,0,0,8,1,36441,0,0,0,0,0,1000,0,0,0,66000
182,0,wc_u_elf_rogue,381681668,0,0,0,79000,11900,0,2000,0,0,0,11,2,60999,0,0,0,0,0,0,2,0,0,79000
182,0,wc_u_elf_mage,381681669,0,0,0,69000,18850,0,0,0,0,0,14,2,45356,10672,0,0,0,1318,2500,0,0,0,69000
182,0,wc_u_halfling_ranger,381681670,0,0,0,59000,25950,0,0,0,0,0,24,3,70416,0,0,0,0,301,0,0,3,0,59000
182,1,wc_u_human_guardian,382730241,0,0,0,105000,18150,0,2250,5600,0,0,11,2,28512,0,0,40000,33374,0,0,0,0,0,105000
182,1,wc_u_dwarf_guardian,382730242,0,1,36391,110000,26650,0,1000,0,0,0,16,3,35238,0,0,0,0,0,6000,0,0,0,73609
182,1,wc_u_elf_rogue,382730243,0,1,72729,79000,26650,3400,1000,0,0,0,28,3,173215,0,0,0,0,8368,0,3,0,0,6271
182,1,wc_u_orc_rogue,382730244,0,0,0,82000,5100,0,1700,0,0,0,4,0,23928,0,0,0,0,0,0,0,0,0,82000
182,1,wc_u_halfling_rogue,382730245,0,1,52786,66000,26650,8000,0,0,0,9000,24,3,99033,0,0,0,0,3032,3000,0,0,0,13214
182,1,wc_u_dragonkin_rogue,382730246,1,1,73000,73000,26650,2400,1000,0,0,0,27,3,111470,23604,0,0,0,6396,0,0,0,0,0
183,0,wc_u_human_guardian,383778817,0,0,0,105000,17700,0,3250,4850,0,0,10,2,26518,0,0,40000,25933,0,0,0,0,0,105000
183,0,wc_u_dwarf_guardian,383778818,0,1,110000,110000,27450,2200,2000,0,0,0,13,3,38808,0,0,0,0,0,6000,0,0,0,0
183,0,wc_u_elf_rogue,383778819,0,1,37872,79000,27450,800,2000,0,0,0,32,3,163633,0,0,0,0,8856,0,3,0,0,41128
183,0,wc_u_orc_rogue,383778820,0,0,0,82000,6000,0,2250,0,0,0,5,0,29302,0,0,0,0,0,0,0,0,0,82000
183,0,wc_u_halfling_rogue,383778821,0,1,59393,66000,27450,5600,0,0,0,6000,27,3,95696,0,0,0,0,0,3000,0,0,0,6607
183,0,wc_u_dragonkin_rogue,383778822,1,1,73000,73000,27450,3200,2000,0,0,0,28,3,117277,23766,0,0,0,15669,0,0,0,0,0
183,1,wc_u_dwarf_guardian,384827393,0,0,0,110000,16950,0,2000,4750,0,0,9,2,21346,0,0,0,0,0,8000,0,0,0,110000
183,1,wc_u_orc_guardian,384827394,0,0,0,112000,27450,1300,4150,6750,0,0,13,3,35442,0,0,70000,56000,0,0,0,0,0,112000
183,1,wc_u_halfling_rogue,384827395,0,0,0,66000,3300,0,0,0,0,0,4,1,20172,0,0,0,0,0,1000,0,0,0,66000
183,1,wc_u_elf_rogue,384827396,0,0,0,79000,7050,0,2000,0,0,0,6,1,36761,0,0,0,0,1693,0,1,0,0,79000
183,1,wc_u_elf_mage,384827397,0,0,0,69000,22550,0,0,0,0,0,16,2,59644,10672,0,0,0,0,2500,0,0,0,69000
