seed,round,pvp_round_index,kind,wave_id,seat_a,seat_b,winner,ticks,timeout,survivors_a,survivors_b
5,3,0,2,wc_wave_03,2,-1,0,174,0,5,0
5,3,0,2,wc_wave_03,3,-1,0,143,0,5,0
5,3,0,2,wc_wave_03,4,-1,0,119,0,5,0
5,3,0,2,wc_wave_03,5,-1,0,105,0,5,0
5,3,0,2,wc_wave_03,6,-1,0,128,0,5,0
5,3,0,2,wc_wave_03,7,-1,0,157,0,5,0
5,4,1,0,,0,7,1,800,1,3,2
5,4,1,0,,1,4,1,562,0,0,2
5,4,1,0,,2,5,1,800,1,2,3
5,4,1,0,,3,6,0,766,0,2,0
5,5,1,2,wc_wave_05,0,-1,0,237,0,5,0
5,5,1,2,wc_wave_05,1,-1,0,167,0,5,0
5,5,1,2,wc_wave_05,2,-1,0,200,0,5,0
5,5,1,2,wc_wave_05,3,-1,0,161,0,5,0
5,5,1,2,wc_wave_05,4,-1,0,207,0,5,0
5,5,1,2,wc_wave_05,5,-1,0,191,0,5,0
5,5,1,2,wc_wave_05,6,-1,0,169,0,5,0
5,5,1,2,wc_wave_05,7,-1,0,223,0,5,0
5,6,2,0,,0,6,0,800,1,3,1
5,6,2,0,,1,2,1,598,0,0,2
5,6,2,0,,3,4,0,738,0,4,0
5,6,2,0,,5,7,0,800,1,2,2
5,7,3,0,,0,4,0,739,0,5,0
5,7,3,0,,1,5,1,427,0,0,6
5,7,3,0,,2,3,1,726,0,0,3
5,7,3,0,,6,7,1,527,0,0,5
5,8,4,0,,0,3,1,713,0,0,4
5,8,4,0,,1,7,1,454,0,0,3
5,8,4,0,,2,6,1,800,1,1,2
5,8,4,0,,4,5,1,610,0,0,5
5,9,5,0,,0,1,0,461,0,4,0
5,9,5,0,,2,4,0,644,0,6,0
5,9,5,0,,3,7,0,658,0,4,0
5,9,5,0,,5,6,0,639,0,4,0
5,10,5,2,wc_wave_10,0,-1,0,262,0,6,0
5,10,5,2,wc_wave_10,1,-1,0,173,0,6,0
5,10,5,2,wc_wave_10,2,-1,0,240,0,6,0
5,10,5,2,wc_wave_10,3,-1,0,229,0,6,0
5,10,5,2,wc_wave_10,4,-1,0,380,0,6,0
5,10,5,2,wc_wave_10,5,-1,0,218,0,6,0
5,10,5,2,wc_wave_10,6,-1,0,263,0,6,0
5,10,5,2,wc_wave_10,7,-1,0,217,0,6,0
5,11,6,0,,0,2,1,800,1,2,4
5,11,6,0,,1,6,1,625,0,0,2
5,11,6,0,,3,5,1,526,0,0,4
5,11,6,0,,4,7,1,698,0,0,3
5,12,7,0,,0,5,1,572,0,0,4
5,12,7,0,,1,3,1,571,0,0,3
5,12,7,0,,2,7,0,800,1,4,1
5,12,7,0,,4,6,1,800,1,1,3
5,13,8,0,,0,3,0,800,1,2,1
5,13,8,0,,1,7,1,551,0,0,3
5,13,8,0,,2,4,0,741,0,5,0
5,13,8,0,,5,6,0,393,0,6,0
5,14,9,0,,0,7,0,800,1,2,1
5,14,9,0,,1,5,1,375,0,0,6
5,14,9,0,,2,6,0,766,0,4,0
5,14,9,0,,3,4,0,633,0,4,0
5,15,9,2,wc_wave_15,0,-1,0,430,0,4,0
5,15,9,2,wc_wave_15,1,-1,0,331,0,4,0
5,15,9,2,wc_wave_15,2,-1,0,680,0,3,0
5,15,9,2,wc_wave_15,3,-1,0,335,0,5,0
5,15,9,2,wc_wave_15,4,-1,0,497,0,4,0
5,15,9,2,wc_wave_15,5,-1,0,221,0,6,0
5,15,9,2,wc_wave_15,6,-1,0,308,0,4,0
5,15,9,2,wc_wave_15,7,-1,0,341,0,5,0
5,16,10,0,,0,5,1,521,0,0,4
5,16,10,0,,1,2,1,609,0,0,4
5,16,10,0,,3,6,0,723,0,3,0
5,16,10,0,,4,7,1,800,1,1,1
5,17,11,0,,0,2,0,800,1,5,1
5,17,11,0,,3,5,1,553,0,0,3
5,17,11,0,,6,7,1,551,0,0,3
5,18,12,0,,0,6,1,800,1,2,2
5,18,12,0,,2,5,1,543,0,0,6
5,18,12,0,,3,7,0,791,0,2,0
5,19,13,0,,0,2,0,800,1,5,1
5,19,13,0,,3,6,0,603,0,4,0
5,19,13,0,,5,7,0,528,0,3,0
5,20,13,2,wc_wave_20,0,-1,1,688,0,0,1
5,20,13,2,wc_wave_20,2,-1,0,800,1,1,1
5,20,13,2,wc_wave_20,3,-1,1,604,0,0,1
5,20,13,2,wc_wave_20,5,-1,0,326,0,4,0
5,20,13,2,wc_wave_20,7,-1,1,633,0,0,1
5,21,14,1,,3,2,0,800,1,3,3
5,21,14,0,,0,5,1,638,0,0,3
5,21,14,0,,2,7,0,732,0,4,0
5,22,15,1,,7,0,1,667,0,0,4
5,22,15,0,,0,3,1,703,0,0,4
5,22,15,0,,2,5,1,610,0,0,4
5,23,16,0,,0,2,0,800,1,4,1
5,23,16,0,,3,5,1,553,0,0,4
5,24,17,1,,0,5,1,629,0,0,4
5,24,17,0,,3,5,1,506,0,0,4
5,25,17,2,wc_wave_25,3,-1,0,673,0,2,0
5,25,17,2,wc_wave_25,5,-1,0,357,0,5,0
5,26,18,0,,3,5,1,517,0,0,5
5,27,19,0,,3,5,1,506,0,0,4
6,1,0,2,wc_wave_01,0,-1,0,76,0,4,0
6,1,0,2,wc_wave_01,1,-1,0,34,0,4,0
6,1,0,2,wc_wave_01,2,-1,0,85,0,4,0
6,1,0,2,wc_wave_01,3,-1,0,50,0,4,0
6,1,0,2,wc_wave_01,4,-1,0,80,0,3,0
6,1,0,2,wc_wave_01,5,-1,0,89,0,3,0
6,1,0,2,wc_wave_01,6,-1,0,83,0,4,0
6,1,0,2,wc_wave_01,7,-1,0,50,0,4,0
6,2,0,2,wc_wave_02,0,-1,0,99,0,4,0
6,2,0,2,wc_wave_02,1,-1,0,99,0,4,0
6,2,0,2,wc_wave_02,2,-1,0,119,0,4,0
6,2,0,2,wc_wave_02,3,-1,0,92,0,4,0
6,2,0,2,wc_wave_02,4,-1,0,99,0,4,0
6,2,0,2,wc_wave_02,5,-1,0,112,0,4,0
6,2,0,2,wc_wave_02,6,-1,0,98,0,4,0
6,2,0,2,wc_wave_02,7,-1,0,95,0,4,0
6,3,0,2,wc_wave_03,0,-1,0,129,0,5,0
6,3,0,2,wc_wave_03,1,-1,0,123,0,5,0
6,3,0,2,wc_wave_03,2,-1,0,128,0,5,0
6,3,0,2,wc_wave_03,3,-1,0,105,0,5,0
6,3,0,2,wc_wave_03,4,-1,0,94,0,5,0
6,3,0,2,wc_wave_03,5,-1,0,99,0,5,0
6,3,0,2,wc_wave_03,6,-1,0,135,0,5,0
6,3,0,2,wc_wave_03,7,-1,0,117,0,5,0
6,4,1,0,,0,1,0,538,0,4,0
6,4,1,0,,2,7,1,549,0,0,2
6,4,1,0,,3,4,1,546,0,0,2
6,4,1,0,,5,6,1,800,1,1,3
6,5,1,2,wc_wave_05,0,-1,0,214,0,5,0
6,5,1,2,wc_wave_05,1,-1,0,164,0,5,0
6,5,1,2,wc_wave_05,2,-1,0,228,0,5,0
6,5,1,2,wc_wave_05,3,-1,0,141,0,5,0
6,5,1,2,wc_wave_05,4,-1,0,174,0,5,0
6,5,1,2,wc_wave_05,5,-1,0,176,0,5,0
6,5,1,2,wc_wave_05,6,-1,0,196,0,5,0
6,5,1,2,wc_wave_05,7,-1,0,177,0,5,0
6,6,2,0,,0,2,0,749,0,4,0
6,6,2,0,,1,5,0,555,0,4,0
6,6,2,0,,3,6,0,487,0,3,0
6,6,2,0,,4,7,0,672,0,2,0
6,7,3,0,,0,5,0,800,1,3,2
6,7,3,0,,1,2,1,800,1,1,2
6,7,3,0,,3,7,1,507,0,0,3
6,7,3,0,,4,6,0,626,0,3,0
6,8,4,0,,0,3,1,570,0,0,4
6,8,4,0,,1,4,0,683,0,4,0
6,8,4,0,,2,5,0,730,0,6,0
6,8,4,0,,6,7,1,549,0,0,3
6,9,5,0,,0,7,0,536,0,4,0
6,9,5,0,,1,6,0,663,0,2,0
6,9,5,0,,2,4,0,800,1,4,1
6,9,5,0,,3,5,0,571,0,4,0
6,10,5,2,wc_wave_10,0,-1,0,284,0,6,0
6,10,5,2,wc_wave_10,1,-1,0,196,0,6,0
6,10,5,2,wc_wave_10,2,-1,0,275,0,6,0
6,10,5,2,wc_wave_10,3,-1,0,196,0,6,0
6,10,5,2,wc_wave_10,4,-1,0,263,0,6,0
6,10,5,2,wc_wave_10,5,-1,0,350,0,4,0
6,10,5,2,wc_wave_10,6,-1,0,221,0,6,0
6,10,5,2,wc_wave_10,7,-1,0,236,0,6,0
6,11,6,0,,0,4,0,513,0,4,0
6,11,6,0,,1,3,0,510,0,2,0
6,11,6,0,,2,6,0,686,0,4,0
6,11,6,0,,5,7,1,767,0,0,2
6,12,7,0,,0,6,0,470,0,4,0
6,12,7,0,,1,7,0,389,0,4,0
6,12,7,0,,2,3,0,554,0,4,0
6,12,7,0,,4,5,1,715,0,0,4
6,13,8,0,,0,2,0,614,0,3,0
6,13,8,0,,1,4,1,800,1,1,1
6,13,8,0,,3,5,1,702,0,0,3
6,13,8,0,,6,7,1,550,0,0,2
6,14,9,0,,0,1,0,386,0,4,0
6,14,9,0,,2,6,0,711,0,4,0
6,14,9,0,,3,7,0,678,0,1,0
6,14,9,0,,4,5,1,800,1,2,2
6,15,9,2,wc_wave_15,0,-1,0,268,0,6,0
6,15,9,2,wc_wave_15,1,-1,0,263,0,5,0
6,15,9,2,wc_wave_15,2,-1,0,406,0,5,0
6,15,9,2,wc_wave_15,3,-1,0,276,0,5,0
6,15,9,2,wc_wave_15,4,-1,0,250,0,5,0
6,15,9,2,wc_wave_15,5,-1,0,439,0,5,0
6,15,9,2,wc_wave_15,6,-1,0,335,0,5,0
6,15,9,2,wc_wave_15,7,-1,0,273,0,4,0
6,16,10,0,,0,7,0,488,0,4,0
6,16,10,0,,1,3,0,534,0,2,0
6,16,10,0,,2,4,0,800,1,4,2
6,16,10,0,,5,6,0,569,0,5,0
6,17,11,0,,0,4,0,522,0,5,0
6,17,11,0,,1,7,0,628,0,1,0
6,17,11,0,,2,5,0,800,1,5,1
6,17,11,0,,3,6,1,468,0,0,3
6,18,12,0,,0,3,0,462,0,4,0
6,18,12,0,,1,2,1,699,0,0,3
6,18,12,0,,4,6,1,578,0,0,3
6,18,12,0,,5,7,0,617,0,4,0
6,19,13,0,,0,6,0,657,0,3,0
6,19,13,0,,1,5,1,599,0,0,4
6,19,13,0,,2,7,0,800,1,2,1
6,19,13,0,,3,4,1,720,0,0,2
6,20,13,2,wc_wave_20,0,-1,0,437,0,4,0
6,20,13,2,wc_wave_20,1,-1,0,607,0,1,0
6,20,13,2,wc_wave_20,2,-1,1,723,0,0,1
6,20,13,2,wc_wave_20,3,-1,1,536,0,0,1
6,20,13,2,wc_wave_20,4,-1,1,522,0,0,2
6,20,13,2,wc_wave_20,5,-1,0,470,0,3,0
6,20,13,2,wc_wave_20,7,-1,1,530,0,0,1
6,21,14,1,,2,3,0,576,0,4,0
6,21,14,0,,0,5,1,800,1,3,2
6,21,14,0,,1,3,0,491,0,3,0
6,21,14,0,,4,7,1,706,0,0,2
6,22,15,1,,7,5,1,587,0,0,4
6,22,15,0,,0,1,0,568,0,3,0
6,22,15,0,,2,5,1,800,1,1,4
6,23,16,0,,0,5,0,800,1,2,1
6,23,16,0,,1,2,0,658,0,3,0
6,24,17,0,,0,2,0,789,0,4,0
6,24,17,0,,1,5,1,658,0,0,4
6,25,17,2,wc_wave_25,0,-1,0,558,0,3,0
6,25,17,2,wc_wave_25,1,-1,0,589,0,1,0
6,25,17,2,wc_wave_25,2,-1,1,596,0,0,3
6,25,17,2,wc_wave_25,5,-1,1,636,0,0,3
6,26,18,0,,0,5,1,800,1,2,2
6,26,18,0,,1,2,0,682,0,3,0
6,27,19,0,,0,1,0,591,0,3,0
6,27,19,0,,2,5,1,800,1,1,3
6,28,20,0,,0,5,1,800,1,2,2
6,29,21,0,,0,5,1,800,1,1,3
6,30,21,2,wc_wave_30,0,-1,1,574,0,0,2
6,30,21,2,wc_wave_30,5,-1,1,620,0,0,2
6,31,22,0,,0,5,0,800,1,3,1
7,1,0,2,wc_wave_01,0,-1,0,85,0,3,0
7,1,0,2,wc_wave_01,1,-1,0,91,0,3,0
7,1,0,2,wc_wave_01,2,-1,0,101,0,4,0
7,1,0,2,wc_wave_01,3,-1,0,83,0,4,0
7,1,0,2,wc_wave_01,4,-1,0,76,0,4,0
7,1,0,2,wc_wave_01,5,-1,0,77,0,4,0
7,1,0,2,wc_wave_01,6,-1,0,56,0,4,0
7,1,0,2,wc_wave_01,7,-1,0,34,0,4,0
7,2,0,2,wc_wave_02,0,-1,0,73,0,4,0
7,2,0,2,wc_wave_02,1,-1,0,95,0,4,0
7,2,0,2,wc_wave_02,2,-1,0,119,0,4,0
7,2,0,2,wc_wave_02,3,-1,0,76,0,4,0
7,2,0,2,wc_wave_02,4,-1,0,97,0,4,0
7,2,0,2,wc_wave_02,5,-1,0,98,0,4,0
7,2,0,2,wc_wave_02,6,-1,0,97,0,4,0
7,2,0,2,wc_wave_02,7,-1,0,98,0,4,0
7,3,0,2,wc_wave_03,0,-1,0,112,0,5,0
7,3,0,2,wc_wave_03,1,-1,0,99,0,5,0
7,3,0,2,wc_wave_03,2,-1,0,151,0,5,0
7,3,0,2,wc_wave_03,3,-1,0,99,0,5,0
7,3,0,2,wc_wave_03,4,-1,0,105,0,5,0
7,3,0,2,wc_wave_03,5,-1,0,124,0,5,0
7,3,0,2,wc_wave_03,6,-1,0,109,0,5,0
7,3,0,2,wc_wave_03,7,-1,0,98,0,5,0
7,4,1,0,,0,5,0,800,1,2,1
7,4,1,0,,1,2,1,527,0,0,4
7,4,1,0,,3,4,1,788,0,0,2
7,4,1,0,,6,7,0,755,0,4,0
7,5,1,2,wc_wave_05,0,-1,0,173,0,5,0
7,5,1,2,wc_wave_05,1,-1,0,167,0,5,0
7,5,1,2,wc_wave_05,2,-1,0,200,0,5,0
7,5,1,2,wc_wave_05,3,-1,0,164,0,5,0
7,5,1,2,wc_wave_05,4,-1,0,154,0,5,0
7,5,1,2,wc_wave_05,5,-1,0,201,0,5,0
7,5,1,2,wc_wave_05,6,-1,0,219,0,5,0
7,5,1,2,wc_wave_05,7,-1,0,254,0,5,0
7,6,2,0,,0,4,1,653,0,0,3
7,6,2,0,,1,3,1,447,0,0,3
7,6,2,0,,2,6,1,671,0,0,4
7,6,2,0,,5,7,0,499,0,4,0
7,7,3,0,,0,3,1,438,0,0,5
7,7,3,0,,1,5,1,486,0,0,3
7,7,3,0,,2,7,1,567,0,0,5
7,7,3,0,,4,6,1,724,0,0,3
7,8,4,0,,0,7,1,800,1,2,1
7,8,4,0,,1,4,0,565,0,3,0
7,8,4,0,,2,3,1,479,0,0,6
7,8,4,0,,5,6,0,800,1,2,1
7,9,5,0,,0,2,0,800,1,4,1
7,9,5,0,,1,6,0,541,0,3,0
7,9,5,0,,3,7,0,542,0,5,0
7,9,5,0,,4,5,1,774,0,0,1
7,10,5,2,wc_wave_10,0,-1,0,199,0,6,0
7,10,5,2,wc_wave_10,1,-1,0,182,0,6,0
7,10,5,2,wc_wave_10,2,-1,0,302,0,6,0
7,10,5,2,wc_wave_10,3,-1,0,176,0,6,0
7,10,5,2,wc_wave_10,4,-1,0,293,0,5,0
7,10,5,2,wc_wave_10,5,-1,0,221,0,6,0
7,10,5,2,wc_wave_10,6,-1,0,289,0,6,0
7,10,5,2,wc_wave_10,7,-1,0,242,0,6,0
7,11,6,0,,0,1,1,607,0,0,2
7,11,6,0,,2,5,1,800,1,1,3
7,11,6,0,,3,6,0,496,0,4,0
7,11,6,0,,4,7,1,471,0,0,6
7,12,7,0,,0,6,1,667,0,0,2
7,12,7,0,,1,7,1,733,0,0,1
7,12,7,0,,2,4,0,800,1,5,2
7,12,7,0,,3,5,0,476,0,4,0
7,13,8,0,,0,3,1,541,0,0,4
7,13,8,0,,1,4,0,413,0,6,0
7,13,8,0,,2,7,1,622,0,0,4
7,13,8,0,,5,6,1,698,0,0,2
7,14,9,0,,0,2,0,713,0,4,0
7,14,9,0,,1,7,1,681,0,0,1
7,14,9,0,,3,6,0,456,0,5,0
7,14,9,0,,4,5,1,394,0,0,6
7,15,9,2,wc_wave_15,0,-1,0,254,0,6,0
7,15,9,2,wc_wave_15,1,-1,0,264,0,5,0
7,15,9,2,wc_wave_15,2,-1,0,595,0,5,0
7,15,9,2,wc_wave_15,3,-1,0,240,0,5,0
7,15,9,2,wc_wave_15,4,-1,0,449,0,3,0
7,15,9,2,wc_wave_15,5,-1,0,286,0,5,0
7,15,9,2,wc_wave_15,6,-1,0,279,0,5,0
7,15,9,2,wc_wave_15,7,-1,0,343,0,5,0
7,16,10,0,,0,1,1,539,0,0,2
7,16,10,0,,2,4,0,791,0,6,0
7,16,10,0,,3,5,0,546,0,5,0
7,16,10,0,,6,7,1,611,0,0,3
7,17,11,1,,0,6,0,672,0,2,0
7,17,11,0,,1,6,0,466,0,4,0
7,17,11,0,,2,5,1,800,1,2,4
7,17,11,0,,3,7,0,542,0,5,0
7,18,12,1,,1,3,1,566,0,0,3
7,18,12,0,,0,3,1,528,0,0,4
7,18,12,0,,2,6,1,725,0,0,5
7,18,12,0,,5,7,1,601,0,0,5
7,19,13,0,,0,7,1,583,0,0,4
7,19,13,0,,1,5,0,603,0,3,0
7,19,13,0,,3,6,0,503,0,5,0
7,20,13,2,wc_wave_20,0,-1,0,437,0,2,0
7,20,13,2,wc_wave_20,1,-1,0,388,0,2,0
7,20,13,2,wc_wave_20,3,-1,0,330,0,4,0
7,20,13,2,wc_wave_20,5,-1,1,727,0,0,1
7,20,13,2,wc_wave_20,6,-1,0,437,0,3,0
7,20,13,2,wc_wave_20,7,-1,0,403,0,4,0
7,21,14,0,,0,5,1,712,0,0,1
7,21,14,0,,1,6,0,568,0,2,0
7,21,14,0,,3,7,0,587,0,3,0
7,22,15,1,,5,6,0,756,0,4,0
7,22,15,0,,1,3,1,603,0,0,2
7,22,15,0,,6,7,1,560,0,0,3
7,23,16,0,,1,7,0,658,0,3,0
7,23,16,0,,3,5,0,613,0,4,0
7,24,17,0,,1,3,1,482,0,0,4
7,24,17,0,,5,7,0,800,1,2,2
7,25,17,2,wc_wave_25,1,-1,0,348,0,4,0
7,25,17,2,wc_wave_25,3,-1,0,391,0,4,0
7,25,17,2,wc_wave_25,5,-1,0,678,0,2,0
7,25,17,2,wc_wave_25,7,-1,0,545,0,3,0
7,26,18,0,,1,5,1,642,0,0,2
7,26,18,0,,3,7,0,799,0,2,0
7,27,19,1,,3,5,0,704,0,3,0
7,27,19,0,,1,5,1,770,0,0,1
7,28,20,0,,3,5,0,631,0,4,0
8,1,0,2,wc_wave_01,0,-1,0,76,0,4,0
8,1,0,2,wc_wave_01,1,-1,0,65,0,4,0
8,1,0,2,wc_wave_01,2,-1,0,76,0,4,0
8,1,0,2,wc_wave_01,3,-1,0,76,0,4,0
8,1,0,2,wc_wave_01,4,-1,0,82,0,4,0
8,1,0,2,wc_wave_01,5,-1,0,85,0,4,0
8,1,0,2,wc_wave_01,6,-1,0,82,0,4,0
8,1,0,2,wc_wave_01,7,-1,0,63,0,4,0
8,2,0,2,wc_wave_02,0,-1,0,99,0,4,0
8,2,0,2,wc_wave_02,1,-1,0,99,0,4,0
8,2,0,2,wc_wave_02,2,-1,0,99,0,4,0
8,2,0,2,wc_wave_02,3,-1,0,96,0,4,0
8,2,0,2,wc_wave_02,4,-1,0,105,0,4,0
8,2,0,2,wc_wave_02,5,-1,0,81,0,4,0
8,2,0,2,wc_wave_02,6,-1,0,129,0,4,0
8,2,0,2,wc_wave_02,7,-1,0,111,0,4,0
8,3,0,2,wc_wave_03,0,-1,0,105,0,5,0
8,3,0,2,wc_wave_03,1,-1,0,109,0,5,0
8,3,0,2,wc_wave_03,2,-1,0,119,0,5,0
8,3,0,2,wc_wave_03,3,-1,0,124,0,5,0
8,3,0,2,wc_wave_03,4,-1,0,152,0,5,0
8,3,0,2,wc_wave_03,5,-1,0,97,0,5,0
8,3,0,2,wc_wave_03,6,-1,0,143,0,5,0
8,3,0,2,wc_wave_03,7,-1,0,98,0,5,0
8,4,1,0,,0,7,0,661,0,3,0
8,4,1,0,,1,5,1,791,0,0,1
8,4,1,0,,2,4,1,800,1,1,2
8,4,1,0,,3,6,0,664,0,2,0
8,5,1,2,wc_wave_05,0,-1,0,228,0,5,0
8,5,1,2,wc_wave_05,1,-1,0,177,0,5,0
8,5,1,2,wc_wave_05,2,-1,0,212,0,5,0
8,5,1,2,wc_wave_05,3,-1,0,153,0,5,0
8,5,1,2,wc_wave_05,4,-1,0,187,0,5,0
8,5,1,2,wc_wave_05,5,-1,0,161,0,5,0
8,5,1,2,wc_wave_05,6,-1,0,214,0,5,0
8,5,1,2,wc_wave_05,7,-1,0,187,0,5,0
8,6,2,0,,0,5,1,385,0,0,5
8,6,2,0,,1,3,1,477,0,0,2
8,6,2,0,,2,6,0,800,1,2,2
8,6,2,0,,4,7,0,678,0,3,0
8,7,3,0,,0,6,0,800,1,4,1
8,7,3,0,,1,4,0,800,1,1,1
8,7,3,0,,2,3,1,482,0,0,4
8,7,3,0,,5,7,0,506,0,4,0
8,8,4,0,,0,4,1,800,1,2,3
8,8,4,0,,1,2,0,590,0,4,0
8,8,4,0,,3,5,0,610,0,2,0
8,8,4,0,,6,7,0,800,1,1,3
8,9,5,0,,0,3,1,414,0,0,6
8,9,5,0,,1,6,1,616,0,0,4
8,9,5,0,,2,7,0,560,0,5,0
8,9,5,0,,4,5,1,481,0,0,6
8,10,5,2,wc_wave_10,0,-1,0,271,0,5,0
8,10,5,2,wc_wave_10,1,-1,0,208,0,5,0
8,10,5,2,wc_wave_10,2,-1,0,278,0,6,0
8,10,5,2,wc_wave_10,3,-1,0,142,0,6,0
8,10,5,2,wc_wave_10,4,-1,0,320,0,5,0
8,10,5,2,wc_wave_10,5,-1,0,246,0,5,0
8,10,5,2,wc_wave_10,6,-1,0,266,0,6,0
8,10,5,2,wc_wave_10,7,-1,0,322,0,5,0
8,11,6,0,,0,2,1,504,0,0,6
8,11,6,0,,1,7,0,446,0,6,0
8,11,6,0,,3,4,0,356,0,5,0
8,11,6,0,,5,6,1,713,0,0,4
8,12,7,0,,0,1,1,514,0,0,4
8,12,7,0,,2,5,1,716,0,0,4
8,12,7,0,,3,7,0,374,0,6,0
8,12,7,0,,4,6,1,578,0,0,5
8,13,8,0,,0,5,1,525,0,0,5
8,13,8,0,,1,7,0,590,0,4,0
8,13,8,0,,2,6,1,788,0,0,2
8,13,8,0,,3,4,0,415,0,6,0
8,14,9,0,,0,4,1,800,1,1,3
8,14,9,0,,1,5,1,669,0,0,4
8,14,9,0,,2,3,1,497,0,0,2
8,14,9,0,,6,7,0,706,0,5,0
8,15,9,2,wc_wave_15,0,-1,0,536,0,3,0
8,15,9,2,wc_wave_15,1,-1,0,273,0,4,0
8,15,9,2,wc_wave_15,2,-1,0,248,0,5,0
8,15,9,2,wc_wave_15,3,-1,0,232,0,6,0
8,15,9,2,wc_wave_15,4,-1,0,461,0,4,0
8,15,9,2,wc_wave_15,5,-1,0,284,0,6,0
8,15,9,2,wc_wave_15,6,-1,0,277,0,5,0
8,16,10,1,,1,3,1,500,0,0,5
8,16,10,0,,0,3,1,412,0,0,6
8,16,10,0,,2,4,0,462,0,6,0
8,16,10,0,,5,6,1,718,0,0,4
8,17,11,0,,1,2,1,541,0,0,3
8,17,11,0,,3,6,1,800,1,1,2
8,17,11,0,,4,5,1,506,0,0,5
8,18,12,0,,1,4,0,628,0,3,0
8,18,12,0,,2,6,1,800,1,1,2
8,18,12,0,,3,5,1,659,0,0,2
8,19,13,1,,6,1,0,642,0,5,0
8,19,13,0,,1,3,1,504,0,0,4
8,19,13,0,,2,5,1,560,0,0,3
8,20,13,2,wc_wave_20,1,-1,1,675,0,0,1
8,20,13,2,wc_wave_20,2,-1,0,469,0,2,0
8,20,13,2,wc_wave_20,3,-1,0,381,0,4,0
8,20,13,2,wc_wave_20,5,-1,0,363,0,4,0
8,20,13,2,wc_wave_20,6,-1,0,750,0,1,0
8,21,14,1,,3,5,1,576,0,0,4
8,21,14,0,,1,2,1,631,0,0,2
8,21,14,0,,5,6,0,800,1,2,3
8,22,15,1,,5,1,0,600,0,5,0
8,22,15,0,,1,6,0,800,1,2,2
8,22,15,0,,2,3,1,401,0,0,5
8,23,16,0,,1,3,1,639,0,0,2
8,23,16,0,,5,6,0,782,0,5,0
8,24,17,1,,6,3,1,761,0,0,3
8,24,17,0,,3,5,1,608,0,0,3
8,25,17,2,wc_wave_25,3,-1,0,430,0,4,0
8,25,17,2,wc_wave_25,5,-1,0,490,0,2,0
8,25,17,2,wc_wave_25,6,-1,1,787,0,0,3
8,26,18,1,,5,6,0,800,1,4,1
8,26,18,0,,3,6,0,800,1,1,2
8,27,19,1,,3,5,1,800,1,1,1
8,27,19,0,,5,6,0,800,1,3,2
8,28,20,0,,3,5,1,800,1,1,2
8,29,21,0,,3,5,1,576,0,0,4
8,30,21,2,wc_wave_30,3,-1,1,547,0,0,2
8,30,21,2,wc_wave_30,5,-1,0,508,0,3,0
8,31,22,0,,3,5,0,800,1,1,1
8,32,23,0,,3,5,1,659,0,0,2
9,1,0,2,wc_wave_01,0,-1,0,80,0,4,0
9,1,0,2,wc_wave_01,1,-1,0,80,0,4,0
9,1,0,2,wc_wave_01,2,-1,0,83,0,4,0
9,1,0,2,wc_wave_01,3,-1,0,76,0,4,0
9,1,0,2,wc_wave_01,4,-1,0,56,0,4,0
9,1,0,2,wc_wave_01,5,-1,0,61,0,4,0
9,1,0,2,wc_wave_01,6,-1,0,56,0,3,0
9,1,0,2,wc_wave_01,7,-1,0,58,0,3,0
9,2,0,2,wc_wave_02,0,-1,0,105,0,4,0
9,2,0,2,wc_wave_02,1,-1,0,96,0,4,0
9,2,0,2,wc_wave_02,2,-1,0,119,0,4,0
9,2,0,2,wc_wave_02,3,-1,0,124,0,4,0
9,2,0,2,wc_wave_02,4,-1,0,128,0,4,0
9,2,0,2,wc_wave_02,5,-1,0,127,0,4,0
9,2,0,2,wc_wave_02,6,-1,0,105,0,4,0
9,2,0,2,wc_wave_02,7,-1,0,81,0,4,0
9,3,0,2,wc_wave_03,0,-1,0,152,0,5,0
9,3,0,2,wc_wave_03,1,-1,0,142,0,5,0
9,3,0,2,wc_wave_03,2,-1,0,156,0,5,0
9,3,0,2,wc_wave_03,3,-1,0,117,0,5,0
9,3,0,2,wc_wave_03,4,-1,0,126,0,5,0
9,3,0,2,wc_wave_03,5,-1,0,157,0,5,0
9,3,0,2,wc_wave_03,6,-1,0,99,0,5,0
9,3,0,2,wc_wave_03,7,-1,0,98,0,5,0
9,4,1,0,,0,1,0,537,0,3,0
9,4,1,0,,2,4,0,800,1,4,1
9,4,1,0,,3,7,0,637,0,5,0
9,4,1,0,,5,6,0,800,1,3,2
9,5,1,2,wc_wave_05,0,-1,0,212,0,5,0
9,5,1,2,wc_wave_05,1,-1,0,167,0,5,0
9,5,1,2,wc_wave_05,2,-1,0,230,0,5,0
9,5,1,2,wc_wave_05,3,-1,0,193,0,5,0
9,5,1,2,wc_wave_05,4,-1,0,200,0,5,0
9,5,1,2,wc_wave_05,5,-1,0,273,0,5,0
9,5,1,2,wc_wave_05,6,-1,0,177,0,5,0
9,5,1,2,wc_wave_05,7,-1,0,185,0,5,0
9,6,2,0,,0,7,1,507,0,0,4
9,6,2,0,,1,5,0,725,0,2,0
9,6,2,0,,2,6,0,785,0,3,0
9,6,2,0,,3,4,1,800,1,2,3
9,7,3,0,,0,6,0,575,0,3,0
9,7,3,0,,1,4,1,800,1,1,1
9,7,3,0,,2,3,1,725,0,0,5
9,7,3,0,,5,7,1,600,0,0,5
