wall_seconds,phase,round,visible_alive,logical_alive,encounters,frame_ms,game_ms,render_ms,gpu_ms,gpu_available
29.877077,0,1,0,0,0,16.666698,3.207700,5.204300,16.681999,1
29.894019,0,1,0,0,0,16.684700,2.919700,5.753600,16.457701,1
29.910498,0,1,0,0,0,16.666800,4.667800,5.499500,18.562099,1
29.927265,0,1,0,0,0,16.666800,3.491200,5.560700,14.915600,1
29.943845,0,1,0,0,0,16.667002,3.765300,5.349400,16.796600,1
29.960578,0,1,0,0,0,16.666800,3.195500,5.645700,16.777300,1
29.977174,0,1,0,0,0,16.666901,3.702700,4.895000,16.478201,1
29.994555,0,1,0,0,0,16.666800,2.542400,5.105800,16.553900,1
30.010431,0,1,0,0,0,16.666901,3.870000,5.361600,17.356800,1
30.027412,0,1,0,0,0,16.666698,4.671300,5.368500,18.052099,1
30.043830,0,1,0,0,0,16.666702,3.134300,4.829500,14.829600,1
30.060517,0,1,0,0,0,16.666698,2.767000,6.543600,16.504801,1
30.077173,0,1,0,0,0,16.666698,3.012400,5.069700,16.738199,1
30.093824,0,1,0,0,0,16.667002,2.759100,6.720300,16.498699,1
30.110477,0,1,0,0,0,16.666698,3.031100,5.390200,16.710699,1
30.127204,0,1,0,0,0,16.666901,3.169500,5.110900,16.556000,1
30.143799,0,1,0,0,0,16.666800,3.122600,4.908800,16.965700,1
30.160474,0,1,0,0,0,16.666901,2.871500,5.455800,16.599001,1
30.177213,0,1,0,0,0,16.666901,3.218500,5.788800,16.493601,1
30.193852,0,1,0,0,0,16.666901,2.787800,6.099800,16.787399,1
30.210461,0,1,0,0,0,16.666901,3.571000,5.966700,17.357901,1
30.227243,0,1,0,0,0,16.666897,3.166600,6.994800,15.826900,1
30.244033,0,1,0,0,0,16.666901,2.906000,5.324900,16.822300,1
30.260459,0,1,0,0,0,16.666800,3.541100,6.090500,17.040400,1
30.277361,0,1,0,0,0,16.666901,3.403200,5.102300,16.196600,1
30.293918,0,1,0,0,0,16.666901,3.244600,5.992000,17.136600,1
30.310718,0,1,0,0,0,16.666698,3.356600,5.544900,16.349100,1
30.327309,0,1,0,0,0,16.666702,2.968400,5.555900,16.749599,1
30.343811,0,1,0,0,0,16.666800,3.194000,6.808400,16.665600,1
30.360946,0,1,0,0,0,16.666998,3.050200,5.677900,16.507900,1
30.377178,0,1,0,0,0,16.666702,3.817000,5.289000,17.030100,1
