seed,round,index,timeout,side,hero,star,final_health_cp
1,11,3,0,0,wc_vn_snapvine,2,0
1,11,3,0,0,wc_vn_cragstoat,1,0
1,11,3,0,0,wc_vn_grandmother_root,2,0
1,11,3,0,1,wc_vn_grandmother_root,3,226800
1,11,3,0,1,wc_vn_cragstoat,3,210600
1,11,3,0,1,wc_vn_bellback,3,0
1,11,3,0,1,wc_vn_snapvine,2,24410
1,11,3,0,1,wc_vn_cragstoat,2,0
1,11,3,0,1,wc_vn_grandmother_root,2,126000
1,12,0,1,0,wc_vn_bellback,3,41400
1,12,0,1,0,wc_vn_cragstoat,3,0
1,12,0,1,0,wc_vn_grandmother_root,3,0
1,12,0,1,0,wc_vn_snapvine,2,0
1,12,0,1,0,wc_vn_bellback,2,0
1,12,0,1,0,wc_vn_grandmother_root,2,0
1,12,0,1,1,wc_vn_cragstoat,3,0
1,12,0,1,1,wc_vn_grandmother_root,3,191000
1,12,0,1,1,wc_vn_bellback,3,0
1,12,0,1,1,wc_vn_snapvine,2,0
1,12,0,1,1,wc_vn_cragstoat,1,0
1,12,0,1,1,wc_vn_grandmother_root,2,126000
1,12,1,0,0,wc_vn_cragstoat,3,0
1,12,1,0,0,wc_vn_snapvine,2,0
1,12,1,0,0,wc_vn_bellback,3,0
1,12,1,0,0,wc_vn_snapvine,2,0
1,12,1,0,0,wc_vn_prism_organ,1,0
1,12,1,0,0,wc_vn_snapvine,1,0
1,12,1,0,1,wc_vn_grandmother_root,3,138664
1,12,1,0,1,wc_vn_cragstoat,3,0
1,12,1,0,1,wc_vn_bellback,3,253807
1,12,1,0,1,wc_vn_snapvine,2,0
1,12,1,0,1,wc_vn_grandmother_root,2,126000
1,12,1,0,1,wc_vn_grandmother_root,2,11614
1,12,2,0,0,wc_vn_cragstoat,3,0
1,12,2,0,0,wc_vn_grandmother_root,3,94729
1,12,2,0,0,wc_vn_bellback,3,231411
1,12,2,0,0,wc_vn_prism_organ,2,144000
1,12,2,0,0,wc_vn_cragstoat,2,104824
1,12,2,0,0,wc_vn_bellback,2,171000
1,12,2,0,1,wc_vn_bellback,3,0
1,12,2,0,1,wc_vn_grandmother_root,3,0
1,12,2,0,1,wc_vn_cragstoat,3,0
1,12,2,0,1,wc_vn_bellback,2,0
1,12,2,0,1,wc_vn_snapvine,2,0
1,12,2,0,1,wc_vn_bellback,2,0
1,12,3,0,0,wc_vn_grandmother_root,2,0
1,12,3,0,0,wc_vn_snapvine,2,0
1,12,3,0,0,wc_vn_cragstoat,3,0
1,12,3,0,0,wc_vn_bellback,3,0
1,12,3,0,0,wc_vn_grandmother_root,2,0
1,12,3,0,0,wc_vn_snapvine,2,0
1,12,3,0,1,wc_vn_cragstoat,3,182774
1,12,3,0,1,wc_vn_bellback,3,307800
1,12,3,0,1,wc_vn_grandmother_root,3,11398
1,12,3,0,1,wc_vn_bellback,2,47592
1,12,3,0,1,wc_vn_cragstoat,2,117000
1,12,3,0,1,wc_vn_cragstoat,2,0
1,13,0,0,0,wc_vn_bellback,3,0
1,13,0,0,0,wc_vn_cragstoat,3,0
1,13,0,0,0,wc_vn_grandmother_root,3,0
1,13,0,0,0,wc_vn_snapvine,2,0
1,13,0,0,0,wc_vn_bellback,2,0
1,13,0,0,0,wc_vn_grandmother_root,2,0
1,13,0,0,1,wc_vn_grandmother_root,2,126000
1,13,0,0,1,wc_vn_snapvine,2,117008
1,13,0,0,1,wc_vn_cragstoat,3,0
1,13,0,0,1,wc_vn_bellback,3,65000
1,13,0,0,1,wc_vn_grandmother_root,2,24452
1,13,0,0,1,wc_vn_snapvine,2,41415
1,13,1,0,0,wc_vn_cragstoat,3,0
1,13,1,0,0,wc_vn_grandmother_root,3,0
1,13,1,0,0,wc_vn_snapvine,2,0
1,13,1,0,0,wc_vn_bellback,3,0
1,13,1,0,0,wc_vn_snapvine,2,0
1,13,1,0,0,wc_vn_cragstoat,2,0
1,13,1,0,1,wc_vn_bellback,3,0
1,13,1,0,1,wc_vn_grandmother_root,3,166386
1,13,1,0,1,wc_vn_cragstoat,3,200770
1,13,1,0,1,wc_vn_bellback,2,0
1,13,1,0,1,wc_vn_snapvine,2,28958
1,13,1,0,1,wc_vn_bellback,2,0
1,13,2,0,0,wc_vn_cragstoat,3,114722
1,13,2,0,0,wc_vn_grandmother_root,3,226800
1,13,2,0,0,wc_vn_bellback,3,0
1,13,2,0,0,wc_vn_prism_organ,2,144000
1,13,2,0,0,wc_vn_cragstoat,2,107022
1,13,2,0,0,wc_vn_bellback,2,110679
1,13,2,0,1,wc_vn_grandmother_root,3,0
1,13,2,0,1,wc_vn_cragstoat,3,0
1,13,2,0,1,wc_vn_bellback,3,0
1,13,2,0,1,wc_vn_snapvine,2,0
1,13,2,0,1,wc_vn_bellback,2,0
1,13,2,0,1,wc_vn_grandmother_root,2,0
1,13,3,0,0,wc_vn_cragstoat,3,2035
1,13,3,0,0,wc_vn_grandmother_root,3,226800
1,13,3,0,0,wc_vn_bellback,3,0
1,13,3,0,0,wc_vn_snapvine,2,126000
1,13,3,0,0,wc_vn_cragstoat,2,0
1,13,3,0,0,wc_vn_grandmother_root,2,51810
1,13,3,0,1,wc_vn_cragstoat,3,0
1,13,3,0,1,wc_vn_bellback,3,0
1,13,3,0,1,wc_vn_grandmother_root,3,0
1,13,3,0,1,wc_vn_bellback,2,0
1,13,3,0,1,wc_vn_cragstoat,2,0
1,13,3,0,1,wc_vn_cragstoat,2,0
1,14,0,0,0,wc_vn_bellback,3,0
1,14,0,0,0,wc_vn_cragstoat,3,0
1,14,0,0,0,wc_vn_grandmother_root,3,0
1,14,0,0,0,wc_vn_snapvine,2,0
1,14,0,0,0,wc_vn_bellback,2,0
1,14,0,0,0,wc_vn_grandmother_root,2,0
1,14,0,0,1,wc_vn_cragstoat,3,0
1,14,0,0,1,wc_vn_grandmother_root,3,128971
1,14,0,0,1,wc_vn_bellback,3,141016
1,14,0,0,1,wc_vn_prism_organ,2,144000
1,14,0,0,1,wc_vn_cragstoat,2,0
1,14,0,0,1,wc_vn_bellback,2,0
1,14,1,0,0,wc_vn_cragstoat,3,0
1,14,1,0,0,wc_vn_grandmother_root,3,226800
1,14,1,0,0,wc_vn_snapvine,3,226800
1,14,1,0,0,wc_vn_bellback,3,273600
1,14,1,0,0,wc_vn_bellback,2,55118
1,14,1,0,0,wc_vn_cragstoat,2,79668
1,14,1,0,1,wc_vn_cragstoat,3,0
1,14,1,0,1,wc_vn_bellback,3,0
1,14,1,0,1,wc_vn_grandmother_root,3,0
1,14,1,0,1,wc_vn_bellback,2,0
1,14,1,0,1,wc_vn_cragstoat,2,0
1,14,1,0,1,wc_vn_cragstoat,2,0
1,14,2,0,0,wc_vn_cragstoat,3,73339
1,14,2,0,0,wc_vn_grandmother_root,3,226800
1,14,2,0,0,wc_vn_bellback,3,0
1,14,2,0,0,wc_vn_snapvine,2,126000
1,14,2,0,0,wc_vn_cragstoat,2,117000
1,14,2,0,0,wc_vn_grandmother_root,2,126000
1,14,2,0,1,wc_vn_grandmother_root,3,0
1,14,2,0,1,wc_vn_cragstoat,3,0
1,14,2,0,1,wc_vn_bellback,3,0
1,14,2,0,1,wc_vn_snapvine,2,0
1,14,2,0,1,wc_vn_bellback,2,0
1,14,2,0,1,wc_vn_grandmother_root,3,0
1,14,3,1,0,wc_vn_grandmother_root,3,150017
1,14,3,1,0,wc_vn_snapvine,2,0
1,14,3,1,0,wc_vn_cragstoat,3,0
1,14,3,1,0,wc_vn_bellback,3,0
1,14,3,1,0,wc_vn_snapvine,2,0
1,14,3,1,0,wc_vn_bellback,2,0
1,14,3,1,1,wc_vn_bellback,3,0
1,14,3,1,1,wc_vn_grandmother_root,3,177300
1,14,3,1,1,wc_vn_cragstoat,3,0
1,14,3,1,1,wc_vn_bellback,2,25890
1,14,3,1,1,wc_vn_snapvine,2,0
1,14,3,1,1,wc_vn_bellback,2,171000
1,15,0,0,0,wc_vn_bellback,3,290022
1,15,0,0,0,wc_vn_cragstoat,3,203426
1,15,0,0,0,wc_vn_grandmother_root,3,226800
1,15,0,0,0,wc_vn_snapvine,2,126000
1,15,0,0,0,wc_vn_cragstoat,3,210600
1,15,0,0,0,wc_vn_bellback,2,171000
1,15,0,0,1,wc_vn_n_slate_ram,1,0
1,15,0,0,1,wc_vn_n_glass_moth,1,0
1,15,0,0,1,wc_vn_n_root_sentinel,1,0
1,15,1,0,0,wc_vn_cragstoat,3,180077
1,15,1,0,0,wc_vn_grandmother_root,3,226800
1,15,1,0,0,wc_vn_snapvine,3,226800
1,15,1,0,0,wc_vn_bellback,3,307800
1,15,1,0,0,wc_vn_cragstoat,2,117000
1,15,1,0,0,wc_vn_snapvine,1,70000
1,15,1,0,1,wc_vn_n_slate_ram,1,0
1,15,1,0,1,wc_vn_n_glass_moth,1,0
1,15,1,0,1,wc_vn_n_root_sentinel,1,0
1,15,2,0,0,wc_vn_cragstoat,3,210600
1,15,2,0,0,wc_vn_grandmother_root,3,226800
1,15,2,0,0,wc_vn_bellback,3,307800
1,15,2,0,0,wc_vn_prism_organ,2,144000
1,15,2,0,0,wc_vn_bellback,2,159445
1,15,2,0,0,wc_vn_grandmother_root,2,126000
1,15,2,0,1,wc_vn_n_slate_ram,1,0
1,15,2,0,1,wc_vn_n_glass_moth,1,0
1,15,2,0,1,wc_vn_n_root_sentinel,1,0
1,15,3,0,0,wc_vn_cragstoat,3,181644
1,15,3,0,0,wc_vn_grandmother_root,3,226800
1,15,3,0,0,wc_vn_bellback,3,235578
1,15,3,0,0,wc_vn_snapvine,2,126000
1,15,3,0,0,wc_vn_cragstoat,2,117000
1,15,3,0,0,wc_vn_grandmother_root,3,226800
1,15,3,0,1,wc_vn_n_slate_ram,1,0
1,15,3,0,1,wc_vn_n_glass_moth,1,0
1,15,3,0,1,wc_vn_n_root_sentinel,1,0
1,15,4,0,0,wc_vn_grandmother_root,3,226800
1,15,4,0,0,wc_vn_cragstoat,3,180469
1,15,4,0,0,wc_vn_bellback,3,307800
1,15,4,0,0,wc_vn_snapvine,2,126000
1,15,4,0,0,wc_vn_bellback,2,166666
1,15,4,0,0,wc_vn_grandmother_root,3,226800
1,15,4,0,1,wc_vn_n_slate_ram,1,0
1,15,4,0,1,wc_vn_n_glass_moth,1,0
1,15,4,0,1,wc_vn_n_root_sentinel,1,0
1,15,5,0,0,wc_vn_grandmother_root,3,226595
1,15,5,0,0,wc_vn_snapvine,3,226800
1,15,5,0,0,wc_vn_cragstoat,3,210600
1,15,5,0,0,wc_vn_bellback,3,307800
1,15,5,0,0,wc_vn_cragstoat,1,65000
1,15,5,0,0,wc_vn_bellback,2,147027
1,15,5,0,1,wc_vn_n_slate_ram,1,0
1,15,5,0,1,wc_vn_n_glass_moth,1,0
1,15,5,0,1,wc_vn_n_root_sentinel,1,0
1,15,6,0,0,wc_vn_cragstoat,3,210600
1,15,6,0,0,wc_vn_bellback,3,267132
1,15,6,0,0,wc_vn_grandmother_root,3,226800
1,15,6,0,0,wc_vn_cragstoat,3,210600
1,15,6,0,0,wc_vn_bellback,2,171000
1,15,6,0,0,wc_vn_grandmother_root,3,226800
1,15,6,0,1,wc_vn_n_slate_ram,1,0
1,15,6,0,1,wc_vn_n_glass_moth,1,0
1,15,6,0,1,wc_vn_n_root_sentinel,1,0
1,15,7,0,0,wc_vn_bellback,3,307800
1,15,7,0,0,wc_vn_grandmother_root,3,226800
1,15,7,0,0,wc_vn_cragstoat,3,210600
1,15,7,0,0,wc_vn_cragstoat,2,60260
1,15,7,0,0,wc_vn_bellback,3,307800
1,15,7,0,0,wc_vn_snapvine,2,126000
1,15,7,0,1,wc_vn_n_slate_ram,1,0
1,15,7,0,1,wc_vn_n_glass_moth,1,0
1,15,7,0,1,wc_vn_n_root_sentinel,1,0
1,16,0,0,0,wc_vn_bellback,3,38505
1,16,0,0,0,wc_vn_cragstoat,3,83995
1,16,0,0,0,wc_vn_grandmother_root,3,226800
1,16,0,0,0,wc_vn_cragstoat,3,210600
1,16,0,0,0,wc_vn_bellback,2,171000
1,16,0,0,0,wc_vn_grandmother_root,3,226800
1,16,0,0,1,wc_vn_cragstoat,3,0
1,16,0,0,1,wc_vn_bellback,3,0
1,16,0,0,1,wc_vn_grandmother_root,3,0
1,16,0,0,1,wc_vn_cragstoat,3,0
1,16,0,0,1,wc_vn_cragstoat,2,0
1,16,0,0,1,wc_vn_grandmother_root,3,0
1,16,1,0,0,wc_vn_cragstoat,3,0
1,16,1,0,0,wc_vn_grandmother_root,3,0
1,16,1,0,0,wc_vn_snapvine,3,0
1,16,1,0,0,wc_vn_bellback,3,0
1,16,1,0,0,wc_vn_cragstoat,2,0
1,16,1,0,0,wc_vn_snapvine,1,0
1,16,1,0,1,wc_vn_cragstoat,3,0
1,16,1,0,1,wc_vn_grandmother_root,3,168404
1,16,1,0,1,wc_vn_bellback,3,307800
1,16,1,0,1,wc_vn_prism_organ,2,144000
1,16,1,0,1,wc_vn_bellback,2,0
1,16,1,0,1,wc_vn_grandmother_root,2,126000
1,16,2,0,0,wc_vn_cragstoat,3,7850
1,16,2,0,0,wc_vn_grandmother_root,3,226800
1,16,2,0,0,wc_vn_bellback,3,0
1,16,2,0,0,wc_vn_snapvine,2,31912
1,16,2,0,0,wc_vn_cragstoat,2,0
1,16,2,0,0,wc_vn_grandmother_root,3,111436
1,16,2,0,1,wc_vn_grandmother_root,3,0
1,16,2,0,1,wc_vn_snapvine,3,0
1,16,2,0,1,wc_vn_cragstoat,3,0
1,16,2,0,1,wc_vn_bellback,3,0
1,16,2,0,1,wc_vn_bellback,2,0
1,16,2,0,1,wc_vn_grandmother_root,2,0
1,16,3,0,0,wc_vn_grandmother_root,3,0
1,16,3,0,0,wc_vn_cragstoat,3,0
1,16,3,0,0,wc_vn_bellback,3,0
1,16,3,0,0,wc_vn_snapvine,2,0
1,16,3,0,0,wc_vn_bellback,2,0
1,16,3,0,0,wc_vn_grandmother_root,3,0
1,16,3,0,1,wc_vn_bellback,3,0
1,16,3,0,1,wc_vn_grandmother_root,3,202058
1,16,3,0,1,wc_vn_cragstoat,3,0
1,16,3,0,1,wc_vn_cragstoat,3,0
1,16,3,0,1,wc_vn_bellback,3,252600
1,16,3,0,1,wc_vn_snapvine,2,126000
1,17,0,1,0,wc_vn_bellback,3,307800
1,17,0,1,0,wc_vn_cragstoat,3,0
1,17,0,1,0,wc_vn_grandmother_root,3,161963
1,17,0,1,0,wc_vn_cragstoat,3,0
1,17,0,1,0,wc_vn_bellback,2,0
1,17,0,1,0,wc_vn_grandmother_root,3,0
1,17,0,1,1,wc_vn_cragstoat,3,0
1,17,0,1,1,wc_vn_grandmother_root,3,87251
1,17,0,1,1,wc_vn_bellback,3,0
1,17,0,1,1,wc_vn_snapvine,2,0
1,17,0,1,1,wc_vn_cragstoat,2,0
1,17,0,1,1,wc_vn_grandmother_root,3,0
1,17,1,0,0,wc_vn_cragstoat,3,0
1,17,1,0,0,wc_vn_grandmother_root,3,0
1,17,1,0,0,wc_vn_snapvine,3,0
1,17,1,0,0,wc_vn_bellback,3,0
1,17,1,0,0,wc_vn_bellback,3,0
1,17,1,0,0,wc_vn_cragstoat,2,0
1,17,1,0,1,wc_vn_grandmother_root,3,226800
1,17,1,0,1,wc_vn_cragstoat,3,198767
1,17,1,0,1,wc_vn_bellback,3,242978
1,17,1,0,1,wc_vn_bellback,2,0
1,17,1,0,1,wc_vn_grandmother_root,3,226800
1,17,1,0,1,wc_vn_bellback,2,0
1,17,2,0,0,wc_vn_cragstoat,3,45356
1,17,2,0,0,wc_vn_grandmother_root,3,180442
1,17,2,0,0,wc_vn_bellback,3,0
1,17,2,0,0,wc_vn_prism_organ,2,144000
1,17,2,0,0,wc_vn_bellback,2,0
1,17,2,0,0,wc_vn_grandmother_root,2,126000
1,17,2,0,1,wc_vn_bellback,3,0
1,17,2,0,1,wc_vn_grandmother_root,3,0
1,17,2,0,1,wc_vn_cragstoat,3,0
1,17,2,0,1,wc_vn_cragstoat,3,0
1,17,2,0,1,wc_vn_bellback,3,0
1,17,2,0,1,wc_vn_snapvine,2,0
1,17,3,0,0,wc_vn_grandmother_root,3,0
1,17,3,0,0,wc_vn_snapvine,3,0
1,17,3,0,0,wc_vn_cragstoat,3,0
1,17,3,0,0,wc_vn_bellback,3,0
1,17,3,0,0,wc_vn_cragstoat,2,0
1,17,3,0,0,wc_vn_grandmother_root,2,0
1,17,3,0,1,wc_vn_cragstoat,3,210600
1,17,3,0,1,wc_vn_bellback,3,307800
1,17,3,0,1,wc_vn_grandmother_root,3,0
1,17,3,0,1,wc_vn_cragstoat,3,200506
1,17,3,0,1,wc_vn_bellback,3,174000
1,17,3,0,1,wc_vn_grandmother_root,3,134547
1,18,0,0,0,wc_vn_bellback,3,288246
1,18,0,0,0,wc_vn_cragstoat,3,13226
1,18,0,0,0,wc_vn_grandmother_root,3,226800
1,18,0,0,0,wc_vn_cragstoat,3,0
1,18,0,0,0,wc_vn_bellback,2,141926
1,18,0,0,0,wc_vn_grandmother_root,3,0
1,18,0,0,1,wc_vn_cragstoat,3,0
1,18,0,0,1,wc_vn_snapvine,3,0
1,18,0,0,1,wc_vn_bellback,3,0
1,18,0,0,1,wc_vn_bellback,3,0
1,18,0,0,1,wc_vn_cragstoat,2,0
1,18,0,0,1,wc_vn_snapvine,2,0
1,18,1,0,0,wc_vn_cragstoat,3,0
1,18,1,0,0,wc_vn_grandmother_root,3,0
1,18,1,0,0,wc_vn_bellback,3,0
1,18,1,0,0,wc_vn_cragstoat,3,0
1,18,1,0,0,wc_vn_bellback,3,0
1,18,1,0,0,wc_vn_grandmother_root,2,0
1,18,1,0,1,wc_vn_cragstoat,3,85216
1,18,1,0,1,wc_vn_grandmother_root,3,226800
1,18,1,0,1,wc_vn_bellback,3,160689
1,18,1,0,1,wc_vn_snapvine,2,46053
1,18,1,0,1,wc_vn_cragstoat,2,0
1,18,1,0,1,wc_vn_grandmother_root,3,226800
1,18,2,1,0,wc_vn_grandmother_root,3,94662
1,18,2,1,0,wc_vn_cragstoat,3,0
1,18,2,1,0,wc_vn_bellback,3,289800
1,18,2,1,0,wc_vn_bellback,2,160920
1,18,2,1,0,wc_vn_grandmother_root,3,226800
1,18,2,1,0,wc_vn_bellback,2,75750
1,18,2,1,1,wc_vn_grandmother_root,3,46350
1,18,2,1,1,wc_vn_snapvine,3,35276
1,18,2,1,1,wc_vn_cragstoat,3,0
1,18,2,1,1,wc_vn_bellback,3,0
1,18,2,1,1,wc_vn_cragstoat,2,0
1,18,2,1,1,wc_vn_grandmother_root,2,0
1,18,3,0,0,wc_vn_cragstoat,3,0
1,18,3,0,0,wc_vn_bellback,3,0
1,18,3,0,0,wc_vn_grandmother_root,3,0
1,18,3,0,0,wc_vn_cragstoat,3,0
1,18,3,0,0,wc_vn_bellback,3,0
1,18,3,0,0,wc_vn_grandmother_root,3,0
1,18,3,0,1,wc_vn_bellback,3,0
1,18,3,0,1,wc_vn_grandmother_root,3,0
1,18,3,0,1,wc_vn_cragstoat,3,210600
1,18,3,0,1,wc_vn_cragstoat,3,34149
1,18,3,0,1,wc_vn_bellback,3,0
1,18,3,0,1,wc_vn_snapvine,3,226800
1,19,0,0,0,wc_vn_bellback,3,0
1,19,0,0,0,wc_vn_cragstoat,3,210600
1,19,0,0,0,wc_vn_grandmother_root,3,226800
1,19,0,0,0,wc_vn_cragstoat,3,104103
