seed,round,seat,health,gold,damage,wins,placement,settlement_id,pre_hash,post_hash
72,18,6,2,54,0,9,0,17264232662068481734,11289593209762325283,8155431927410970635
72,18,7,24,60,0,12,0,17264232662068481734,11289593209762325283,8155431927410970635
72,19,0,0,34,0,5,8,17894217328592812498,2105640555689172626,5919290906057708166
72,19,1,7,70,0,12,0,17894217328592812498,2105640555689172626,5919290906057708166
72,19,2,0,62,10,8,4,17894217328592812498,2105640555689172626,5919290906057708166
72,19,3,5,67,9,12,0,17894217328592812498,2105640555689172626,5919290906057708166
72,19,4,0,63,0,7,6,17894217328592812498,2105640555689172626,5919290906057708166
72,19,5,0,45,0,6,7,17894217328592812498,2105640555689172626,5919290906057708166
72,19,6,0,63,11,9,5,17894217328592812498,2105640555689172626,5919290906057708166
72,19,7,24,69,0,13,0,17894217328592812498,2105640555689172626,5919290906057708166
72,20,0,0,34,0,5,8,11337970468298749807,7483077665291437100,1157564423844298937
72,20,1,0,79,8,12,3,11337970468298749807,7483077665291437100,1157564423844298937
72,20,2,0,62,0,8,4,11337970468298749807,7483077665291437100,1157564423844298937
72,20,3,5,75,0,13,0,11337970468298749807,7483077665291437100,1157564423844298937
72,20,4,0,63,0,7,6,11337970468298749807,7483077665291437100,1157564423844298937
72,20,5,0,45,0,6,7,11337970468298749807,7483077665291437100,1157564423844298937
72,20,6,0,63,0,9,5,11337970468298749807,7483077665291437100,1157564423844298937
72,20,7,24,78,0,14,0,11337970468298749807,7483077665291437100,1157564423844298937
72,21,0,0,34,0,5,8,18105566178415619511,16227820325848620914,2668245353374375763
72,21,1,0,79,0,12,3,18105566178415619511,16227820325848620914,2668245353374375763
72,21,2,0,62,0,8,4,18105566178415619511,16227820325848620914,2668245353374375763
72,21,3,0,84,11,13,2,18105566178415619511,16227820325848620914,2668245353374375763
72,21,4,0,63,0,7,6,18105566178415619511,16227820325848620914,2668245353374375763
72,21,5,0,45,0,6,7,18105566178415619511,16227820325848620914,2668245353374375763
72,21,6,0,63,0,9,5,18105566178415619511,16227820325848620914,2668245353374375763
72,21,7,24,87,0,15,1,18105566178415619511,16227820325848620914,2668245353374375763
73,1,0,60,1,0,1,0,10260536580878929050,8212017326594392955,9970135180787098411
73,1,1,54,0,6,0,0,10260536580878929050,8212017326594392955,9970135180787098411
73,1,2,56,0,4,0,0,10260536580878929050,8212017326594392955,9970135180787098411
73,1,3,60,1,0,1,0,10260536580878929050,8212017326594392955,9970135180787098411
73,1,4,56,0,4,0,0,10260536580878929050,8212017326594392955,9970135180787098411
73,1,5,60,0,0,1,0,10260536580878929050,8212017326594392955,9970135180787098411
73,1,6,60,1,0,1,0,10260536580878929050,8212017326594392955,9970135180787098411
73,1,7,57,0,3,0,0,10260536580878929050,8212017326594392955,9970135180787098411
73,2,0,58,2,2,1,0,10034679062275131300,14707689884941593620,5751815202935186609
73,2,1,52,0,2,0,0,10034679062275131300,14707689884941593620,5751815202935186609
73,2,2,56,0,0,1,0,10034679062275131300,14707689884941593620,5751815202935186609
73,2,3,60,1,0,2,0,10034679062275131300,14707689884941593620,5751815202935186609
73,2,4,50,1,6,0,0,10034679062275131300,14707689884941593620,5751815202935186609
73,2,5,56,6,4,1,0,10034679062275131300,14707689884941593620,5751815202935186609
73,2,6,54,1,6,1,0,10034679062275131300,14707689884941593620,5751815202935186609
73,2,7,57,1,0,1,0,10034679062275131300,14707689884941593620,5751815202935186609
73,3,0,53,1,5,1,0,5329533497540776603,3597424444619880938,2508273488506569957
73,3,1,52,0,0,1,0,5329533497540776603,3597424444619880938,2508273488506569957
73,3,2,51,0,5,1,0,5329533497540776603,3597424444619880938,2508273488506569957
73,3,3,60,1,0,3,0,5329533497540776603,3597424444619880938,2508273488506569957
73,3,4,50,0,0,1,0,5329533497540776603,3597424444619880938,2508273488506569957
73,3,5,50,6,6,1,0,5329533497540776603,3597424444619880938,2508273488506569957
73,3,6,54,0,0,2,0,5329533497540776603,3597424444619880938,2508273488506569957
73,3,7,52,0,5,1,0,5329533497540776603,3597424444619880938,2508273488506569957
73,4,0,47,5,6,1,0,7086638178683056257,2701171222347677987,3817708629173589026
73,4,1,52,1,0,2,0,7086638178683056257,2701171222347677987,3817708629173589026
73,4,2,51,0,0,2,0,7086638178683056257,2701171222347677987,3817708629173589026
73,4,3,56,0,4,3,0,7086638178683056257,2701171222347677987,3817708629173589026
73,4,4,44,2,6,1,0,7086638178683056257,2701171222347677987,3817708629173589026
73,4,5,44,10,6,1,0,7086638178683056257,2701171222347677987,3817708629173589026
73,4,6,54,4,0,3,0,7086638178683056257,2701171222347677987,3817708629173589026
73,4,7,52,0,0,2,0,7086638178683056257,2701171222347677987,3817708629173589026
73,5,0,43,6,4,1,0,16570158482149399474,12287896425724371172,9963315807133391852
73,5,1,52,7,0,3,0,16570158482149399474,12287896425724371172,9963315807133391852
73,5,2,51,6,0,3,0,16570158482149399474,12287896425724371172,9963315807133391852
73,5,3,56,0,0,4,0,16570158482149399474,12287896425724371172,9963315807133391852
73,5,4,40,2,4,1,0,16570158482149399474,12287896425724371172,9963315807133391852
73,5,5,37,11,7,1,0,16570158482149399474,12287896425724371172,9963315807133391852
73,5,6,54,4,0,4,0,16570158482149399474,12287896425724371172,9963315807133391852
73,5,7,45,5,7,2,0,16570158482149399474,12287896425724371172,9963315807133391852
73,6,0,43,10,0,2,0,9769939611674103587,1229197478457098689,5329685125378085527
73,6,1,52,10,0,4,0,9769939611674103587,1229197478457098689,5329685125378085527
73,6,2,51,11,0,4,0,9769939611674103587,1229197478457098689,5329685125378085527
73,6,3,53,3,3,4,0,9769939611674103587,1229197478457098689,5329685125378085527
73,6,4,36,0,4,1,0,9769939611674103587,1229197478457098689,5329685125378085527
73,6,5,33,11,4,1,0,9769939611674103587,1229197478457098689,5329685125378085527
73,6,6,54,10,0,5,0,9769939611674103587,1229197478457098689,5329685125378085527
73,6,7,41,10,4,2,0,9769939611674103587,1229197478457098689,5329685125378085527
73,7,0,35,10,8,2,0,6271748679462446236,3335155361755080302,13692365040284245117
73,7,1,43,10,9,4,0,6271748679462446236,3335155361755080302,13692365040284245117
73,7,2,51,10,0,5,0,6271748679462446236,3335155361755080302,13692365040284245117
73,7,3,53,0,0,5,0,6271748679462446236,3335155361755080302,13692365040284245117
73,7,4,36,0,0,2,0,6271748679462446236,3335155361755080302,13692365040284245117
73,7,5,25,7,8,1,0,6271748679462446236,3335155361755080302,13692365040284245117
73,7,6,54,11,0,6,0,6271748679462446236,3335155361755080302,13692365040284245117
73,7,7,34,10,7,2,0,6271748679462446236,3335155361755080302,13692365040284245117
73,8,0,26,10,9,2,0,3965022595533706929,15397761262718684935,11129572816124818650
73,8,1,35,10,8,4,0,3965022595533706929,15397761262718684935,11129572816124818650
73,8,2,51,11,0,6,0,3965022595533706929,15397761262718684935,11129572816124818650
73,8,3,53,0,0,6,0,3965022595533706929,15397761262718684935,11129572816124818650
73,8,4,31,0,5,2,0,3965022595533706929,15397761262718684935,11129572816124818650
73,8,5,25,10,0,2,0,3965022595533706929,15397761262718684935,11129572816124818650
73,8,6,46,10,8,6,0,3965022595533706929,15397761262718684935,11129572816124818650
73,8,7,34,10,0,3,0,3965022595533706929,15397761262718684935,11129572816124818650
73,9,0,18,11,8,2,0,15462672028412579011,4861125595126387435,5235068273546882983
73,9,1,35,11,0,5,0,15462672028412579011,4861125595126387435,5235068273546882983
73,9,2,51,9,0,7,0,15462672028412579011,4861125595126387435,5235068273546882983
73,9,3,53,6,0,7,0,15462672028412579011,4861125595126387435,5235068273546882983
73,9,4,23,5,8,2,0,15462672028412579011,4861125595126387435,5235068273546882983
73,9,5,25,9,0,3,0,15462672028412579011,4861125595126387435,5235068273546882983
73,9,6,38,10,8,6,0,15462672028412579011,4861125595126387435,5235068273546882983
73,9,7,27,11,7,3,0,15462672028412579011,4861125595126387435,5235068273546882983
73,10,0,11,10,7,2,0,16550353102095353028,4280180042102778388,11667821571593416054
73,10,1,35,13,0,6,0,16550353102095353028,4280180042102778388,11667821571593416054
73,10,2,45,11,6,7,0,16550353102095353028,4280180042102778388,11667821571593416054
73,10,3,53,12,0,8,0,16550353102095353028,4280180042102778388,11667821571593416054
73,10,4,16,10,7,2,0,16550353102095353028,4280180042102778388,11667821571593416054
73,10,5,18,8,7,3,0,16550353102095353028,4280180042102778388,11667821571593416054
73,10,6,38,10,0,7,0,16550353102095353028,4280180042102778388,11667821571593416054
73,10,7,27,10,0,4,0,16550353102095353028,4280180042102778388,11667821571593416054
73,11,0,11,5,0,3,0,3178540356880283481,7394685498444665312,15642560776731441940
73,11,1,29,16,6,6,0,3178540356880283481,7394685498444665312,15642560776731441940
73,11,2,45,15,0,8,0,3178540356880283481,7394685498444665312,15642560776731441940
73,11,3,53,19,0,9,0,3178540356880283481,7394685498444665312,15642560776731441940
73,11,4,7,16,9,2,0,3178540356880283481,7394685498444665312,15642560776731441940
73,11,5,9,11,9,3,0,3178540356880283481,7394685498444665312,15642560776731441940
73,11,6,30,15,8,7,0,3178540356880283481,7394685498444665312,15642560776731441940
73,11,7,27,10,0,5,0,3178540356880283481,7394685498444665312,15642560776731441940
73,12,0,4,7,7,3,0,6003839248161056871,7793353451372882154,18220602819909778490
73,12,1,22,21,7,6,0,6003839248161056871,7793353451372882154,18220602819909778490
73,12,2,45,22,0,9,0,6003839248161056871,7793353451372882154,18220602819909778490
73,12,3,53,8,0,10,0,6003839248161056871,7793353451372882154,18220602819909778490
73,12,4,0,22,9,2,8,6003839248161056871,7793353451372882154,18220602819909778490
73,12,5,9,10,0,4,0,6003839248161056871,7793353451372882154,18220602819909778490
73,12,6,25,21,5,7,0,6003839248161056871,7793353451372882154,18220602819909778490
73,12,7,27,14,0,6,0,6003839248161056871,7793353451372882154,18220602819909778490
73,13,0,0,12,8,3,7,368342364169337290,2567088446137242591,11448899862714975498
