seed,round,definition,star,effect,events
50,20,wc_n_warden,1,0,6
50,20,wc_u_dragonkin_ranger,2,0,4
50,20,wc_u_dwarf_warrior,1,0,1
50,20,wc_u_halfling_mage,2,0,3
50,20,wc_u_human_guardian,2,2,2
50,20,wc_u_orc_guardian,1,2,3
50,20,wc_u_orc_warrior,1,5,1
50,20,wc_n_stoneback,1,2,2
50,20,wc_n_warden,1,0,6
50,20,wc_u_dwarf_guardian,2,3,4
50,20,wc_u_dwarf_warrior,2,0,1
50,20,wc_u_halfling_ranger,2,5,3
50,20,wc_u_halfling_warrior,2,2,2
50,20,wc_u_orc_guardian,1,2,7
50,20,wc_u_orc_warrior,2,5,3
50,21,wc_u_dwarf_guardian,2,3,9
50,21,wc_u_dwarf_warrior,2,0,3
50,21,wc_u_halfling_ranger,2,5,4
50,21,wc_u_halfling_warrior,2,2,10
50,21,wc_u_human_mage,2,0,5
50,21,wc_u_human_warrior,2,0,3
50,21,wc_u_orc_guardian,1,2,11
50,21,wc_u_orc_warrior,2,5,5
50,21,wc_u_dwarf_guardian,2,3,1
50,21,wc_u_elf_ranger,2,4,2
50,21,wc_u_halfling_mage,2,0,3
50,21,wc_u_halfling_ranger,2,5,2
50,21,wc_u_halfling_warrior,2,2,4
50,21,wc_u_human_mage,2,0,13
50,21,wc_u_human_warrior,2,0,3
50,21,wc_u_orc_guardian,1,2,2
50,21,wc_u_orc_warrior,2,5,4
50,21,wc_u_dragonkin_ranger,2,0,3
50,21,wc_u_dwarf_guardian,2,3,3
50,21,wc_u_dwarf_ranger,2,0,3
50,21,wc_u_dwarf_warrior,1,0,1
50,21,wc_u_dwarf_warrior,2,0,2
50,21,wc_u_elf_ranger,2,4,1
50,21,wc_u_halfling_mage,2,0,4
50,21,wc_u_halfling_ranger,2,5,3
50,21,wc_u_human_guardian,2,2,1
50,21,wc_u_orc_guardian,1,2,2
50,21,wc_u_orc_warrior,1,5,1
50,21,wc_u_orc_warrior,2,5,1
50,22,wc_u_dwarf_guardian,2,3,2
50,22,wc_u_dwarf_warrior,2,0,2
50,22,wc_u_elf_ranger,2,4,3
50,22,wc_u_halfling_mage,2,0,5
50,22,wc_u_halfling_ranger,2,5,7
50,22,wc_u_halfling_warrior,2,2,2
50,22,wc_u_human_mage,2,0,5
50,22,wc_u_orc_guardian,1,2,5
50,22,wc_u_orc_warrior,2,5,4
50,22,wc_u_dwarf_guardian,2,3,8
50,22,wc_u_dwarf_ranger,2,0,4
50,22,wc_u_dwarf_warrior,2,0,5
50,22,wc_u_elf_ranger,2,4,1
50,22,wc_u_halfling_ranger,2,5,3
50,22,wc_u_halfling_warrior,2,2,2
50,22,wc_u_human_mage,2,0,5
50,22,wc_u_human_warrior,2,0,1
50,22,wc_u_orc_guardian,1,2,2
50,22,wc_u_orc_warrior,2,5,2
50,23,wc_u_dwarf_guardian,2,3,2
50,23,wc_u_dwarf_ranger,2,0,2
50,23,wc_u_dwarf_warrior,2,0,2
50,23,wc_u_elf_ranger,2,4,3
50,23,wc_u_halfling_mage,2,0,3
50,23,wc_u_halfling_ranger,2,5,5
50,23,wc_u_halfling_warrior,2,2,1
50,23,wc_u_human_mage,2,0,2
50,23,wc_u_orc_warrior,2,5,3
50,23,wc_u_dwarf_guardian,2,3,12
50,23,wc_u_dwarf_warrior,2,0,7
50,23,wc_u_halfling_ranger,2,5,4
50,23,wc_u_halfling_warrior,2,2,5
50,23,wc_u_human_mage,2,0,7
50,23,wc_u_human_warrior,2,0,5
50,23,wc_u_orc_guardian,1,2,9
50,23,wc_u_orc_warrior,2,5,5
50,24,wc_u_dwarf_guardian,2,3,1
50,24,wc_u_elf_ranger,2,4,2
50,24,wc_u_halfling_mage,2,0,5
50,24,wc_u_halfling_ranger,2,5,3
50,24,wc_u_halfling_warrior,2,2,5
50,24,wc_u_human_mage,2,0,8
50,24,wc_u_human_warrior,2,0,2
50,24,wc_u_orc_guardian,1,2,6
50,24,wc_u_orc_warrior,2,5,4
50,24,wc_u_dwarf_guardian,2,3,4
50,24,wc_u_dwarf_ranger,2,0,4
50,24,wc_u_dwarf_warrior,2,0,12
50,24,wc_u_elf_ranger,2,4,1
50,24,wc_u_halfling_ranger,2,5,6
50,24,wc_u_halfling_warrior,2,2,1
50,24,wc_u_orc_guardian,1,2,2
50,24,wc_u_orc_warrior,2,5,4
50,25,wc_n_prowler,1,4,2
50,25,wc_n_stoneback,1,2,2
50,25,wc_n_wisp,1,0,2
50,25,wc_u_elf_ranger,2,4,1
50,25,wc_u_halfling_mage,2,0,4
50,25,wc_u_halfling_ranger,2,5,3
50,25,wc_u_halfling_warrior,2,2,2
50,25,wc_u_human_mage,2,0,4
50,25,wc_u_orc_warrior,2,5,1
50,25,wc_n_prowler,1,4,3
50,25,wc_n_sentinel,1,3,3
50,25,wc_n_stoneback,1,2,2
50,25,wc_n_wisp,1,0,3
50,25,wc_u_dwarf_guardian,2,3,4
50,25,wc_u_halfling_warrior,2,2,3
50,25,wc_u_human_mage,2,0,4
50,25,wc_u_human_warrior,2,0,3
50,25,wc_u_orc_guardian,1,2,2
50,25,wc_u_orc_warrior,2,5,2
50,25,wc_n_prowler,1,4,3
50,25,wc_n_sentinel,1,3,2
50,25,wc_n_wisp,1,0,2
50,25,wc_u_dwarf_guardian,2,3,3
50,25,wc_u_dwarf_ranger,2,0,3
50,25,wc_u_dwarf_warrior,2,0,3
50,25,wc_u_elf_ranger,2,4,1
50,25,wc_u_halfling_ranger,2,5,2
50,25,wc_u_orc_warrior,2,5,1
50,26,wc_u_dwarf_guardian,2,3,2
50,26,wc_u_dwarf_ranger,2,0,3
50,26,wc_u_dwarf_warrior,2,0,3
50,26,wc_u_elf_ranger,2,4,2
50,26,wc_u_halfling_mage,2,0,3
50,26,wc_u_halfling_ranger,2,5,4
50,26,wc_u_halfling_warrior,2,2,1
50,26,wc_u_human_mage,2,0,3
50,26,wc_u_orc_warrior,2,5,2
50,26,wc_u_dwarf_guardian,2,3,5
50,26,wc_u_dwarf_ranger,2,0,4
50,26,wc_u_dwarf_warrior,2,0,6
50,26,wc_u_elf_ranger,2,4,2
50,26,wc_u_halfling_ranger,2,5,3
50,26,wc_u_halfling_warrior,2,2,1
50,26,wc_u_human_mage,2,0,5
50,26,wc_u_human_warrior,2,0,1
50,26,wc_u_orc_guardian,1,2,4
50,26,wc_u_orc_warrior,2,5,6
50,27,wc_u_dwarf_guardian,2,3,6
50,27,wc_u_dwarf_ranger,2,0,4
50,27,wc_u_dwarf_warrior,2,0,3
50,27,wc_u_elf_ranger,2,4,2
50,27,wc_u_halfling_ranger,2,5,3
50,27,wc_u_halfling_warrior,2,2,2
50,27,wc_u_human_mage,2,0,3
50,27,wc_u_human_warrior,2,0,3
50,27,wc_u_orc_guardian,1,2,5
50,27,wc_u_orc_warrior,2,5,3
50,28,wc_u_dwarf_guardian,2,3,6
50,28,wc_u_dwarf_ranger,2,0,4
50,28,wc_u_dwarf_warrior,2,0,4
50,28,wc_u_elf_ranger,2,4,2
50,28,wc_u_halfling_ranger,2,5,3
50,28,wc_u_halfling_warrior,2,2,2
50,28,wc_u_human_mage,2,0,4
50,28,wc_u_human_warrior,2,0,3
50,28,wc_u_orc_guardian,1,2,2
50,28,wc_u_orc_warrior,2,5,3
50,29,wc_u_dwarf_guardian,2,3,9
50,29,wc_u_dwarf_ranger,2,0,2
50,29,wc_u_dwarf_warrior,2,0,6
50,29,wc_u_elf_ranger,2,4,2
50,29,wc_u_halfling_ranger,2,5,3
50,29,wc_u_halfling_warrior,2,2,2
50,29,wc_u_human_mage,2,0,5
50,29,wc_u_human_warrior,2,0,3
50,29,wc_u_orc_guardian,1,2,2
50,29,wc_u_orc_warrior,2,5,3
50,30,wc_n_sentinel,1,3,7
50,30,wc_n_wisp,1,0,2
50,30,wc_u_dwarf_guardian,2,3,1
50,30,wc_u_halfling_warrior,2,2,1
50,30,wc_u_human_mage,2,0,4
50,30,wc_u_human_warrior,2,0,2
50,30,wc_u_orc_guardian,1,2,2
50,30,wc_u_orc_warrior,2,5,2
50,30,wc_n_sentinel,1,3,3
50,30,wc_n_wisp,1,0,2
50,30,wc_u_dwarf_guardian,2,3,1
50,30,wc_u_dwarf_ranger,2,0,4
50,30,wc_u_dwarf_warrior,2,0,1
50,30,wc_u_elf_ranger,2,4,1
50,30,wc_u_halfling_ranger,2,5,2
50,30,wc_u_orc_warrior,2,5,2
51,1,wc_u_dwarf_guardian,1,3,1
51,1,wc_u_halfling_warrior,1,2,1
51,1,wc_u_human_guardian,1,2,1
51,1,wc_u_halfling_ranger,1,5,1
51,1,wc_u_human_guardian,1,2,2
51,1,wc_u_halfling_warrior,2,2,1
51,1,wc_u_human_guardian,1,2,1
51,1,wc_u_dwarf_guardian,1,3,1
51,1,wc_u_elf_ranger,1,4,1
51,1,wc_u_human_guardian,1,2,1
51,1,wc_u_halfling_mage,1,0,1
51,1,wc_u_halfling_warrior,1,2,1
51,1,wc_u_dwarf_guardian,1,3,1
51,1,wc_u_halfling_mage,1,0,1
51,1,wc_u_human_guardian,1,2,2
51,1,wc_u_halfling_warrior,1,2,1
51,1,wc_u_human_guardian,1,2,1
51,2,wc_u_dragonkin_ranger,1,0,1
51,2,wc_u_human_guardian,1,2,1
51,2,wc_u_orc_warrior,1,5,1
51,2,wc_u_human_mage,1,0,1
51,2,wc_u_orc_warrior,1,5,2
51,2,wc_u_halfling_warrior,2,2,1
51,2,wc_u_human_guardian,1,2,2
51,2,wc_u_human_priest,1,1,1
51,2,wc_u_elf_rogue,1,4,1
51,2,wc_u_human_guardian,1,2,1
51,2,wc_u_halfling_mage,1,0,1
51,2,wc_u_halfling_warrior,1,2,1
51,2,wc_u_human_mage,1,0,1
51,2,wc_u_orc_rogue,1,4,1
51,2,wc_u_orc_warrior,1,5,1
51,2,wc_u_dwarf_guardian,1,3,1
51,2,wc_u_halfling_mage,1,0,1
51,2,wc_u_human_guardian,2,2,1
51,2,wc_u_orc_warrior,1,5,1
51,2,wc_u_dragonkin_guardian,1,2,1
51,2,wc_u_halfling_mage,1,0,1
51,2,wc_u_halfling_warrior,1,2,1
51,2,wc_u_human_guardian,1,2,1
51,3,wc_n_wisp,1,0,1
51,3,wc_u_human_guardian,1,2,1
51,3,wc_u_orc_warrior,1,5,1
51,3,wc_n_wisp,1,0,1
51,3,wc_u_dwarf_warrior,1,0,1
51,3,wc_u_human_mage,1,0,1
51,3,wc_u_human_warrior,1,0,1
51,3,wc_u_orc_warrior,1,5,2
51,3,wc_n_wisp,1,0,1
51,3,wc_u_halfling_warrior,2,2,1
51,3,wc_u_human_guardian,1,2,2
51,3,wc_n_wisp,1,0,1
51,3,wc_u_dwarf_guardian,1,3,1
51,3,wc_u_elf_rogue,1,4,1
51,3,wc_u_halfling_warrior,1,2,1
51,3,wc_n_wisp,1,0,1
51,3,wc_u_halfling_mage,1,0,1
51,3,wc_u_halfling_warrior,1,2,1
51,3,wc_u_human_warrior,1,0,1
51,3,wc_n_wisp,1,0,1
51,3,wc_u_dwarf_guardian,1,3,1
51,3,wc_u_halfling_rogue,1,3,1
51,3,wc_u_orc_rogue,1,4,1
51,3,wc_u_orc_warrior,1,5,1
51,3,wc_n_wisp,1,0,1
51,3,wc_u_dwarf_guardian,1,3,1
51,3,wc_u_halfling_mage,2,0,1
51,3,wc_u_human_guardian,1,2,1
51,3,wc_u_human_guardian,2,2,1
51,3,wc_u_human_priest,2,1,1
51,3,wc_n_wisp,1,0,1
51,3,wc_u_dragonkin_guardian,1,2,1
51,3,wc_u_halfling_mage,1,0,1
51,3,wc_u_halfling_warrior,1,2,1
51,3,wc_u_human_guardian,1,2,1
51,3,wc_u_human_warrior,1,0,1
51,4,wc_u_dragonkin_ranger,2,0,5
51,4,wc_u_dwarf_guardian,1,3,7
51,4,wc_u_elf_ranger,2,4,4
51,4,wc_u_halfling_mage,2,0,8
51,4,wc_u_halfling_warrior,2,2,1
51,4,wc_u_human_guardian,1,2,6
51,4,wc_u_human_guardian,2,2,2
51,4,wc_u_human_priest,2,1,2
51,4,wc_u_dwarf_guardian,1,3,1
51,4,wc_u_dwarf_warrior,1,0,4
51,4,wc_u_halfling_mage,1,0,3
51,4,wc_u_halfling_ranger,2,5,3
51,4,wc_u_human_mage,1,0,4
51,4,wc_u_human_mage,2,0,4
51,4,wc_u_human_warrior,1,0,2
51,4,wc_u_orc_warrior,1,5,2
51,4,wc_u_dwarf_guardian,1,3,12
51,4,wc_u_dwarf_warrior,1,0,7
51,4,wc_u_elf_rogue,1,4,3
51,4,wc_u_halfling_warrior,2,2,4
51,4,wc_u_human_guardian,1,2,4
51,4,wc_u_orc_rogue,1,4,1
51,4,wc_u_orc_warrior,1,5,2
51,4,wc_u_dragonkin_guardian,1,2,3
51,4,wc_u_dragonkin_rogue,1,0,2
51,4,wc_u_dwarf_warrior,1,0,2
51,4,wc_u_elf_ranger,2,4,2
51,4,wc_u_elf_rogue,1,4,8
51,4,wc_u_halfling_mage,1,0,2
51,4,wc_u_halfling_warrior,1,2,3
51,4,wc_u_human_guardian,1,2,1
51,4,wc_u_human_warrior,1,0,2
51,5,wc_u_dragonkin_ranger,2,0,1
51,5,wc_u_dwarf_guardian,2,3,1
51,5,wc_u_elf_ranger,2,4,1
51,5,wc_u_halfling_warrior,2,2,1
51,5,wc_u_human_guardian,1,2,1
51,5,wc_n_stoneback,1,2,1
51,5,wc_u_dwarf_warrior,1,0,1
51,5,wc_u_halfling_ranger,2,5,1
51,5,wc_u_human_warrior,1,0,1
51,5,wc_u_orc_warrior,1,5,1
51,5,wc_u_dwarf_guardian,1,3,1
51,5,wc_u_dwarf_warrior,1,0,1
51,5,wc_u_halfling_warrior,2,2,2
51,5,wc_u_human_guardian,1,2,3
51,5,wc_u_dragonkin_rogue,1,0,1
51,5,wc_u_elf_ranger,2,4,1
51,5,wc_u_elf_rogue,1,4,1
51,5,wc_u_human_warrior,1,0,1
51,5,wc_n_stoneback,1,2,1
51,5,wc_u_dwarf_guardian,1,3,1
51,5,wc_u_halfling_mage,1,0,1
51,5,wc_u_human_mage,1,0,1
51,5,wc_u_human_warrior,1,0,1
51,5,wc_n_stoneback,1,2,1
51,5,wc_u_dwarf_warrior,1,0,1
51,5,wc_u_elf_rogue,1,4,1
51,5,wc_u_halfling_ranger,2,5,1
51,5,wc_u_orc_rogue,1,4,1
51,5,wc_u_orc_warrior,1,5,1
51,5,wc_n_stoneback,1,2,1
51,5,wc_u_dragonkin_guardian,1,2,1
51,5,wc_u_dwarf_warrior,1,0,1
51,5,wc_u_halfling_mage,2,0,1
51,5,wc_u_human_guardian,2,2,1
51,5,wc_u_human_priest,2,1,1
51,5,wc_n_stoneback,1,2,1
51,5,wc_u_dragonkin_guardian,1,2,2
51,5,wc_u_halfling_mage,1,0,2
51,5,wc_u_halfling_warrior,1,2,2
51,5,wc_u_human_guardian,1,2,2
51,5,wc_u_human_warrior,1,0,1
51,6,wc_u_dragonkin_ranger,2,0,3
51,6,wc_u_dwarf_guardian,2,3,4
51,6,wc_u_elf_ranger,2,4,2
51,6,wc_u_halfling_mage,2,0,5
51,6,wc_u_halfling_warrior,1,2,2
51,6,wc_u_halfling_warrior,2,2,2
51,6,wc_u_human_guardian,1,2,1
51,6,wc_u_human_warrior,1,0,1
51,6,wc_u_orc_guardian,1,2,5
51,6,wc_u_dwarf_guardian,2,3,2
51,6,wc_u_dwarf_warrior,1,0,4
51,6,wc_u_halfling_ranger,2,5,5
51,6,wc_u_human_guardian,2,2,3
51,6,wc_u_human_mage,2,0,6
51,6,wc_u_human_warrior,1,0,3
51,6,wc_u_orc_guardian,1,2,4
51,6,wc_u_orc_warrior,1,5,1
51,6,wc_u_dwarf_guardian,1,3,6
51,6,wc_u_dwarf_warrior,1,0,9
51,6,wc_u_halfling_mage,1,0,8
51,6,wc_u_halfling_warrior,2,2,2
51,6,wc_u_human_guardian,1,2,4
51,6,wc_u_human_mage,1,0,8
51,6,wc_u_human_warrior,1,0,3
51,6,wc_u_dragonkin_guardian,1,2,1
51,6,wc_u_dwarf_warrior,1,0,3
51,6,wc_u_dwarf_warrior,2,0,4
51,6,wc_u_elf_ranger,2,4,6
51,6,wc_u_elf_rogue,1,4,1
51,6,wc_u_halfling_mage,2,0,5
51,6,wc_u_human_guardian,2,2,3
51,6,wc_u_human_warrior,1,0,3
51,7,wc_u_dragonkin_ranger,2,0,4
51,7,wc_u_dwarf_guardian,1,3,3
51,7,wc_u_dwarf_guardian,2,3,6
51,7,wc_u_dwarf_warrior,1,0,3
51,7,wc_u_elf_ranger,2,4,1
51,7,wc_u_halfling_warrior,2,2,11
51,7,wc_u_human_guardian,1,2,2
51,7,wc_u_orc_guardian,1,2,7
51,7,wc_u_dragonkin_guardian,1,2,3
51,7,wc_u_dwarf_guardian,1,3,3
51,7,wc_u_dwarf_warrior,1,0,6
51,7,wc_u_halfling_mage,2,0,5
51,7,wc_u_halfling_ranger,2,5,3
51,7,wc_u_human_guardian,1,2,2
51,7,wc_u_human_guardian,2,2,2
51,7,wc_u_human_mage,2,0,6
51,7,wc_u_human_warrior,1,0,7
51,7,wc_u_orc_warrior,1,5,1
51,7,wc_u_dwarf_guardian,2,3,5
51,7,wc_u_dwarf_warrior,1,0,3
51,7,wc_u_dwarf_warrior,2,0,4
51,7,wc_u_elf_ranger,2,4,6
51,7,wc_u_elf_rogue,1,4,3
51,7,wc_u_halfling_ranger,2,5,4
51,7,wc_u_halfling_warrior,2,2,2
51,7,wc_u_human_priest,2,1,4
51,7,wc_u_human_warrior,1,0,1
51,7,wc_u_orc_guardian,1,2,1
51,7,wc_u_dragonkin_guardian,1,2,3
51,7,wc_u_dwarf_guardian,1,3,6
51,7,wc_u_dwarf_warrior,1,0,4
51,7,wc_u_halfling_mage,1,0,11
51,7,wc_u_halfling_mage,2,0,7
51,7,wc_u_human_guardian,1,2,2
51,7,wc_u_human_guardian,2,2,4
51,7,wc_u_human_mage,1,0,9
51,7,wc_u_human_warrior,1,0,4
51,8,wc_u_dragonkin_guardian,1,2,1
51,8,wc_u_dragonkin_ranger,2,0,5
51,8,wc_u_dwarf_guardian,2,3,3
51,8,wc_u_dwarf_warrior,2,0,3
51,8,wc_u_elf_ranger,2,4,4
51,8,wc_u_halfling_warrior,2,2,5
51,8,wc_u_human_guardian,2,2,3
51,8,wc_u_human_warrior,1,0,2
51,8,wc_u_orc_guardian,1,2,4
51,8,wc_u_dwarf_guardian,1,3,6
51,8,wc_u_dwarf_warrior,1,0,8
51,8,wc_u_elf_ranger,2,4,2
51,8,wc_u_halfling_ranger,2,5,4
51,8,wc_u_halfling_warrior,2,2,2
51,8,wc_u_human_guardian,2,2,2
51,8,wc_u_human_mage,2,0,5
51,8,wc_u_orc_guardian,1,2,4
51,8,wc_u_orc_warrior,2,5,3
51,8,wc_u_dragonkin_guardian,1,2,2
51,8,wc_u_dwarf_guardian,1,3,7
51,8,wc_u_dwarf_warrior,1,0,7
51,8,wc_u_halfling_mage,1,0,7
51,8,wc_u_halfling_mage,2,0,8
51,8,wc_u_human_guardian,1,2,3
51,8,wc_u_human_mage,1,0,7
51,8,wc_u_human_warrior,1,0,5
51,8,wc_u_dragonkin_guardian,1,2,4
51,8,wc_u_dwarf_guardian,1,3,4
51,8,wc_u_dwarf_guardian,2,3,5
51,8,wc_u_dwarf_warrior,1,0,4
51,8,wc_u_halfling_mage,2,0,10
51,8,wc_u_halfling_ranger,2,5,5
51,8,wc_u_human_guardian,2,2,3
51,8,wc_u_human_priest,2,1,5
51,8,wc_u_human_warrior,1,0,3
51,8,wc_u_orc_guardian,1,2,5
51,9,wc_u_dragonkin_guardian,1,2,1
51,9,wc_u_dragonkin_ranger,2,0,5
51,9,wc_u_dwarf_guardian,2,3,5
51,9,wc_u_dwarf_warrior,1,0,3
51,9,wc_u_elf_ranger,2,4,2
51,9,wc_u_halfling_ranger,2,5,5
51,9,wc_u_halfling_warrior,2,2,3
51,9,wc_u_human_guardian,2,2,2
51,9,wc_u_human_mage,2,0,7
51,9,wc_u_orc_guardian,1,2,2
51,9,wc_u_orc_warrior,2,5,3
51,9,wc_u_dragonkin_guardian,1,2,4
51,9,wc_u_dwarf_guardian,1,3,9
51,9,wc_u_dwarf_warrior,1,0,13
51,9,wc_u_elf_ranger,2,4,2
51,9,wc_u_halfling_mage,2,0,9
51,9,wc_u_halfling_warrior,2,2,4
51,9,wc_u_human_guardian,2,2,2
51,9,wc_u_human_warrior,1,0,4
51,9,wc_u_orc_guardian,1,2,2
51,9,wc_u_dragonkin_rogue,1,0,1
51,9,wc_u_dwarf_guardian,1,3,2
51,9,wc_u_dwarf_warrior,1,0,2
51,9,wc_u_dwarf_warrior,2,0,5
51,9,wc_u_elf_priest,2,5,2
51,9,wc_u_elf_ranger,2,4,3
51,9,wc_u_halfling_warrior,2,2,3
51,9,wc_u_human_guardian,1,2,1
51,9,wc_u_human_guardian,2,2,2
51,9,wc_u_human_warrior,1,0,3
51,9,wc_u_dragonkin_guardian,1,2,3
51,9,wc_u_dwarf_guardian,1,3,7
51,9,wc_u_dwarf_guardian,2,3,5
51,9,wc_u_dwarf_warrior,1,0,7
51,9,wc_u_halfling_mage,2,0,11
51,9,wc_u_halfling_ranger,2,5,3
51,9,wc_u_human_guardian,1,2,1
51,9,wc_u_human_priest,2,1,5
51,9,wc_u_human_warrior,1,0,5
51,9,wc_u_orc_guardian,1,2,6
51,10,wc_n_prowler,1,4,2
51,10,wc_n_wisp,1,0,1
51,10,wc_u_dragonkin_guardian,1,2,1
51,10,wc_u_dragonkin_ranger,2,0,1
51,10,wc_u_elf_ranger,2,4,1
51,10,wc_u_halfling_warrior,2,2,1
51,10,wc_u_orc_warrior,2,5,1
51,10,wc_n_prowler,1,4,2
51,10,wc_n_stoneback,1,2,1
51,10,wc_n_wisp,1,0,2
51,10,wc_u_dwarf_warrior,1,0,2
51,10,wc_u_halfling_ranger,2,5,2
51,10,wc_u_human_guardian,2,2,2
51,10,wc_u_human_mage,2,0,1
51,10,wc_u_orc_warrior,2,5,2
51,10,wc_n_prowler,1,4,2
51,10,wc_n_wisp,1,0,2
51,10,wc_u_dwarf_guardian,1,3,1
51,10,wc_u_dwarf_warrior,1,0,3
51,10,wc_u_elf_ranger,2,4,1
51,10,wc_u_halfling_warrior,2,2,2
51,10,wc_u_human_priest,2,1,2
51,10,wc_u_orc_guardian,1,2,1
51,10,wc_n_prowler,1,4,2
51,10,wc_n_stoneback,1,2,1
51,10,wc_n_wisp,1,0,1
51,10,wc_u_dwarf_warrior,2,0,2
51,10,wc_u_elf_ranger,2,4,2
51,10,wc_u_halfling_warrior,2,2,3
51,10,wc_u_human_guardian,2,2,1
51,10,wc_n_prowler,1,4,3
51,10,wc_n_stoneback,1,2,1
51,10,wc_n_wisp,1,0,2
51,10,wc_u_dragonkin_rogue,1,0,2
51,10,wc_u_dwarf_guardian,1,3,2
51,10,wc_u_dwarf_warrior,1,0,3
51,10,wc_u_elf_priest,2,5,3
51,10,wc_u_human_guardian,1,2,2
51,10,wc_u_human_warrior,1,0,1
51,10,wc_n_prowler,1,4,2
51,10,wc_n_wisp,1,0,1
51,10,wc_u_dwarf_guardian,2,3,2
51,10,wc_u_dwarf_warrior,1,0,2
51,10,wc_u_halfling_ranger,2,5,2
51,10,wc_u_human_priest,2,1,2
51,10,wc_u_human_warrior,1,0,1
51,10,wc_u_orc_guardian,1,2,4
51,10,wc_n_prowler,1,4,2
51,10,wc_n_stoneback,1,2,1
51,10,wc_n_wisp,1,0,2
51,10,wc_u_dragonkin_guardian,1,2,2
51,10,wc_u_dwarf_guardian,1,3,1
51,10,wc_u_dwarf_warrior,1,0,3
51,10,wc_u_halfling_mage,2,0,2
51,10,wc_u_human_guardian,2,2,2
51,10,wc_u_human_warrior,1,0,2
51,10,wc_n_prowler,1,4,2
51,10,wc_n_stoneback,1,2,1
51,10,wc_n_wisp,1,0,1
51,10,wc_u_dwarf_warrior,1,0,2
51,10,wc_u_elf_ranger,2,4,1
51,10,wc_u_halfling_mage,2,0,2
51,10,wc_u_halfling_warrior,2,2,2
51,10,wc_u_orc_guardian,1,2,2
51,10,wc_u_orc_warrior,2,5,2
51,11,wc_u_dragonkin_ranger,2,0,2
51,11,wc_u_dwarf_guardian,1,3,1
51,11,wc_u_dwarf_guardian,2,3,5
51,11,wc_u_dwarf_warrior,1,0,3
51,11,wc_u_elf_priest,2,5,2
51,11,wc_u_elf_ranger,2,4,1
51,11,wc_u_halfling_warrior,2,2,6
51,11,wc_u_human_guardian,1,2,1
51,11,wc_u_human_warrior,1,0,1
51,11,wc_u_orc_warrior,2,5,1
51,11,wc_u_dragonkin_guardian,1,2,3
51,11,wc_u_dwarf_guardian,1,3,2
51,11,wc_u_dwarf_warrior,1,0,11
51,11,wc_u_halfling_mage,2,0,5
51,11,wc_u_halfling_ranger,2,5,3
51,11,wc_u_human_guardian,2,2,4
51,11,wc_u_human_mage,2,0,5
51,11,wc_u_human_warrior,1,0,2
51,11,wc_u_orc_warrior,2,5,3
51,11,wc_u_dragonkin_priest,2,2,4
51,11,wc_u_dwarf_warrior,1,0,4
51,11,wc_u_elf_ranger,2,4,2
51,11,wc_u_halfling_mage,2,0,8
51,11,wc_u_halfling_warrior,2,2,7
51,11,wc_u_human_guardian,1,2,2
51,11,wc_u_human_priest,2,1,3
51,11,wc_u_human_warrior,2,0,3
51,11,wc_u_orc_guardian,1,2,6
51,11,wc_u_orc_warrior,2,5,1
51,11,wc_u_dwarf_guardian,2,3,3
51,11,wc_u_dwarf_warrior,1,0,3
51,11,wc_u_dwarf_warrior,2,0,2
51,11,wc_u_elf_ranger,2,4,6
51,11,wc_u_halfling_ranger,2,5,4
51,11,wc_u_halfling_warrior,2,2,8
51,11,wc_u_human_guardian,2,2,4
51,11,wc_u_human_priest,2,1,1
51,11,wc_u_human_warrior,1,0,1
51,11,wc_u_orc_guardian,1,2,3
51,12,wc_u_dragonkin_ranger,2,0,4
51,12,wc_u_dwarf_guardian,2,3,9
51,12,wc_u_dwarf_warrior,1,0,2
51,12,wc_u_elf_ranger,2,4,1
51,12,wc_u_halfling_ranger,2,5,3
51,12,wc_u_halfling_warrior,2,2,7
51,12,wc_u_human_priest,2,1,2
51,12,wc_u_human_warrior,1,0,1
51,12,wc_u_orc_guardian,1,2,4
51,12,wc_u_orc_warrior,2,5,1
51,12,wc_u_dragonkin_rogue,1,0,1
51,12,wc_u_dwarf_guardian,1,3,2
51,12,wc_u_dwarf_warrior,1,0,10
51,12,wc_u_elf_priest,2,5,2
51,12,wc_u_halfling_ranger,2,5,2
51,12,wc_u_human_guardian,1,2,1
51,12,wc_u_human_guardian,2,2,2
51,12,wc_u_human_mage,2,0,4
51,12,wc_u_human_warrior,1,0,1
51,12,wc_u_orc_warrior,2,5,2
51,12,wc_u_dragonkin_priest,2,2,2
51,12,wc_u_dwarf_warrior,2,0,4
51,12,wc_u_elf_ranger,2,4,7
51,12,wc_u_halfling_warrior,2,2,9
51,12,wc_u_human_guardian,1,2,2
51,12,wc_u_human_guardian,2,2,2
51,12,wc_u_human_priest,2,1,1
51,12,wc_u_orc_guardian,1,2,3
51,12,wc_u_dragonkin_guardian,1,2,2
51,12,wc_u_dwarf_warrior,1,0,5
51,12,wc_u_elf_ranger,2,4,4
51,12,wc_u_halfling_mage,2,0,11
51,12,wc_u_halfling_warrior,2,2,2
51,12,wc_u_human_guardian,2,2,2
51,12,wc_u_human_warrior,1,0,2
51,12,wc_u_human_warrior,2,0,2
51,12,wc_u_orc_warrior,2,5,1
51,13,wc_u_dragonkin_guardian,1,2,1
51,13,wc_u_dragonkin_ranger,2,0,3
51,13,wc_u_dwarf_guardian,2,3,5
51,13,wc_u_elf_ranger,2,4,3
